candidate_id,decision,reviewer,review_note,expected_issue_types,pet_group,target_species,target_scope,normalized_name,brand,category_id,subcategory_id,confidence,issue_details,suggested_actions,source,raw_title,source_url,image_url,jan_code,model_number
candidate-7c566ee05f20060b1312b74b,,,,target_species_unknown|variant_merge_uncertain,dog,,unconfirmed,メディコート アドバンス アレルゲンカット 魚&お米 子いぬ,ペットライン,dog_food,dog_dry_food,0.45,商品名・説明から具体的な対象種を確認できない。 / 分類・統合confidence=0.45,メーカー公式の商品説明で対象種を確認する。 / バリエーション差と統合先を人手で確認する。,yahoo_shopping,メディコート アドバンス アレルゲンカット 魚＆お米 子いぬ(り乳〜1歳) 2kg(500g×4) ペットライン 返品種別B,https://store.shopping.yahoo.co.jp/joshin/4902418002217-73-30002799.html,https://item-shopping.c.yimg.jp/i/j/joshin_4902418002217-73-30002799,4902418002217,
candidate-7d8a82435ca73c6648bf1d59,,,,target_species_unknown|variant_merge_uncertain,dog,,unconfirmed,フォムファインステン ウェットフード 鳥・牛・豚・子牛 82610,アニモンダ,dog_food,dog_wet_food,0.45,商品名・説明から具体的な対象種を確認できない。 / 分類・統合confidence=0.45,メーカー公式の商品説明で対象種を確認する。 / バリエーション差と統合先を人手で確認する。,rakuten_product_navi,アニモンダ フォムファインステン ウェットフード 鳥・牛・豚・子牛 150g 82610,https://product.rakuten.co.jp/product/-/84432da37f7d0a43624fd9d094c20f6c/?rafcid=wsc_i_ps_73e738b0-b0b2-4c81-a75d-493b024af8f0,https://r.r10s.jp/g/gran_img/im/PEE/NI0/ZY5/75H/5e1f51027711f51c73c817abafa013b6.jpg?_ex=128x128,4017721826105,4017721826105
candidate-7d9152422cf999f2d7a84e43,,,,target_species_unknown,dog,,unconfirmed,フェカリストリプルケア ウェットフード 総合栄養食 タラ&チキン,ナチュラルハーベスト,dog_food,dog_wet_food,0.45,商品名・説明から具体的な対象種を確認できない。,メーカー公式の商品説明で対象種を確認する。,rakuten_product_navi,ナチュラルハーベスト フェカリストリプルケア ウェットフード 総合栄養食 タラ&チキン 90g,https://product.rakuten.co.jp/product/-/49aaea872e85175281aaa4e4ed9d1521/?rafcid=wsc_i_ps_73e738b0-b0b2-4c81-a75d-493b024af8f0,,4521254013845,
candidate-7ed82fa7ee5a7d4c17686198,,,,target_species_unknown,cat,,unconfirmed,毛玉ケア まぐろ・チキン・緑黄色野菜入り,ねこ元気,cat_treat,subcat_006,0.45,商品名・説明から具体的な対象種を確認できない。,メーカー公式の商品説明で対象種を確認する。,rakuten_product_navi,ねこ元気 毛玉ケア まぐろ・チキン・緑黄色野菜入り(1.8kg),https://product.rakuten.co.jp/product/-/13ba682994dd8759e82f15f6d2574410/?rafcid=wsc_i_ps_73e738b0-b0b2-4c81-a75d-493b024af8f0,https://r.r10s.jp/g/gran_img/ko/PEE/NI0/9IV/HH8/a03223728cffe21be6eecc1f4bb34928.jpg?_ex=128x128,4520699619568,4520699619568
candidate-7f7ffb527349df9a1f809d5a,,,,target_species_unknown,cat,,unconfirmed,ウエットフード デイリーメニューチキンとサーモン入り肉魚のご馳走,アルモネイチャー,cat_food,subcat_002,0.45,商品名・説明から具体的な対象種を確認できない。,メーカー公式の商品説明で対象種を確認する。,rakuten_product_navi,アルモネイチャー ウエットフード デイリーメニューチキンとサーモン入り肉魚のご馳走(70g),https://product.rakuten.co.jp/product/-/10790971e672bf076bbbd6ef1bd97866/?rafcid=wsc_i_ps_73e738b0-b0b2-4c81-a75d-493b024af8f0,https://r.r10s.jp/g/gran_img/im/PEE/NM7/9Z3/7LT/d686596467790c397a03e2b8c443d56a.jpg?_ex=128x128,8001154121957,5270
candidate-8021b0abdc52c21d656d2d3e,,,,variant_merge_uncertain,cat,,group_wide,ねこ元気 お魚ミックス,ユニ・チャーム,cat_health,subcat_024,0.45,分類・統合confidence=0.45,バリエーション差と統合先を人手で確認する。,rakuten_product_navi,ユニ・チャーム ねこ元気 お魚ミックス 2kg,https://product.rakuten.co.jp/product/-/c1c5bee8355c663f6f57d0ea78c99ad4/?rafcid=wsc_i_ps_73e738b0-b0b2-4c81-a75d-493b024af8f0,https://r.r10s.jp/g/gran_img/hm/PEE/N5F/NVV/0S2/6c5d66aefdfb386f65526832c9d1d4a4.jpg?_ex=128x128,4520699678909,4520699678909
candidate-85a5fb0eaea384167eeb5157,,,,variant_merge_uncertain,cat,,group_wide,贅沢うまみ仕立て 健康に育つ子ねこ用 お魚づくし ミルク入り,銀のスプーン,cat_health,subcat_023,0.45,分類・統合confidence=0.45,バリエーション差と統合先を人手で確認する。,rakuten_product_navi,銀のスプーン 贅沢うまみ仕立て 健康に育つ子ねこ用 お魚づくし ミルク入り(1.4kg),https://product.rakuten.co.jp/product/-/2e529112e6ce33a25fcdcbc132f43090/?rafcid=wsc_i_ps_73e738b0-b0b2-4c81-a75d-493b024af8f0,https://r.r10s.jp/g/gran_img/ko/PEE/NIK/QFN/EIA/03091fb8619276238fa404830a74b1df.jpg?_ex=128x128,4520699645390,4520699645390
candidate-875823b817108a040539c1bc,,,,target_species_unknown|variant_merge_uncertain,dog,,unconfirmed,ロイヤルカナン マキシ ライト ウェイト ケア ドライフード,ロイヤルカナン ジャポン,dog_food,dog_dry_food,0.45,商品名・説明から具体的な対象種を確認できない。 / 分類・統合confidence=0.45,メーカー公式の商品説明で対象種を確認する。 / バリエーション差と統合先を人手で確認する。,rakuten_product_navi,ロイヤルカナン マキシ ライト ウェイト ケア ドライフード 3kg,https://product.rakuten.co.jp/product/-/81a6c266e62b5ed36be86dbdf32a9801/?rafcid=wsc_i_ps_73e738b0-b0b2-4c81-a75d-493b024af8f0,https://r.r10s.jp/g/gran_img/im/PEE/N4C/8NJ/6XQ/adbed1a83dc1aa9e2f6e30b76e284c31.jpg?_ex=128x128,3182550903677,3182550903677
candidate-87f8485dd8ec2028a4289e15,,,,target_species_unknown,cat,,unconfirmed,11歳以上用 毎日の健康サポート チキン ドライフード シニア,アイムス,cat_food,subcat_001,0.45,商品名・説明から具体的な対象種を確認できない。,メーカー公式の商品説明で対象種を確認する。,rakuten_product_navi,アイムス 11歳以上用 毎日の健康サポート チキン ドライフード シニア(1.5kg),https://product.rakuten.co.jp/product/-/3ec242790bc333df843993d4ee25c10b/?rafcid=wsc_i_ps_73e738b0-b0b2-4c81-a75d-493b024af8f0,https://r.r10s.jp/g/gran_img/ko/PEE/N3M/9N5/4DG/76e6d4575519bef5e716649e2506cfb6.jpg?_ex=128x128,4902397842019,4902397842019
candidate-8814367b61585c42436cd741,,,,target_species_unknown|variant_merge_uncertain,dog,,unconfirmed,ファイン・ツー 無添加セミモイストフード EZO エ-ゾ,北の極,semi_moist_food,semi_moist_food,0.45,商品名・説明から具体的な対象種を確認できない。 / 分類・統合confidence=0.45,メーカー公式の商品説明で対象種を確認する。 / バリエーション差と統合先を人手で確認する。,rakuten_product_navi,ファイン・ツー 北の極 無添加セミモイストフード EZO エ-ゾ- 1kg,https://product.rakuten.co.jp/product/-/447f30728eaa52366efff4a97d2304f4/?rafcid=wsc_i_ps_73e738b0-b0b2-4c81-a75d-493b024af8f0,https://r.r10s.jp/g/gran_img/im/PEE/NPB/KR5/ZXV/04d418e7c9a5996055fdd4a855e9959b.jpg?_ex=128x128,4900308007779,
candidate-8e9300624456329e87404f08,,,,target_species_unknown,cat,,unconfirmed,CATJOY パウチ ウェットフード まぐろ・かつお節入り,サンメイト,cat_food,subcat_002,0.45,商品名・説明から具体的な対象種を確認できない。,メーカー公式の商品説明で対象種を確認する。,rakuten_product_navi,サンメイト CATJOY パウチ ウェットフード まぐろ・かつお節入り 60g,https://product.rakuten.co.jp/product/-/e1612abaa24f6c546bd6bfac8a0d531f/?rafcid=wsc_i_ps_73e738b0-b0b2-4c81-a75d-493b024af8f0,https://r.r10s.jp/g/gran_img/im/PFM/1DH/H5D/K4W/284e2c7e1aa799fd7ca14f0319cb9041.jpg?_ex=128x128,4523294011171,
candidate-8fc614ad6479061fc4adf66f,,,,target_species_unknown|variant_merge_uncertain,cat,,unconfirmed,贅沢素材バラエティ 毛玉ケア,銀のスプーン,cat_treat,subcat_006,0.45,商品名・説明から具体的な対象種を確認できない。 / 分類・統合confidence=0.45,メーカー公式の商品説明で対象種を確認する。 / バリエーション差と統合先を人手で確認する。,rakuten_product_navi,銀のスプーン 贅沢素材バラエティ 毛玉ケア(750g),https://product.rakuten.co.jp/product/-/c7fbf1e172985168bea3878bb0aeed99/?rafcid=wsc_i_ps_73e738b0-b0b2-4c81-a75d-493b024af8f0,https://r.r10s.jp/g/gran_img/ko/PEE/N52/KKR/Q19/4b6ca8f47d6a17a4c8297797d156c1e0.jpg?_ex=128x128,4520699648728,23090719
candidate-8ff5e2e9d98b3cd546369882,,,,target_species_unknown,cat,,unconfirmed,贅沢3種の素材仕立て 毛玉ケア まぐろ・かつお・白身魚味,銀のスプーン,cat_treat,subcat_006,0.45,商品名・説明から具体的な対象種を確認できない。,メーカー公式の商品説明で対象種を確認する。,rakuten_product_navi,銀のスプーン 贅沢3種の素材仕立て 毛玉ケア まぐろ・かつお・白身魚味(700g),https://product.rakuten.co.jp/product/-/b625b6531604ed46b68ae373348d08a1/?rafcid=wsc_i_ps_73e738b0-b0b2-4c81-a75d-493b024af8f0,https://r.r10s.jp/g/gran_img/ko/PFV/AKS/E99/B47/0f9e83931d383ab93aa7529fe5d24ca9.jpg?_ex=128x128,4520699662489,
candidate-91adeea4468ab79f7292dc60,,,,variant_merge_uncertain,cat,,group_wide,お魚と野菜入りミックス,ねこ元気,cat_health,subcat_024,0.45,分類・統合confidence=0.45,バリエーション差と統合先を人手で確認する。,rakuten_product_navi,ねこ元気 お魚と野菜入りミックス(3.5kg),https://product.rakuten.co.jp/product/-/dd11986fbf555aea41d17b7838a36a8d/?rafcid=wsc_i_ps_73e738b0-b0b2-4c81-a75d-493b024af8f0,https://r.r10s.jp/g/gran_img/ko/PEE/N55/TBD/9FM/7a75d06dc805b67fb977bfeeaf0b4dac.jpg?_ex=128x128,4520699696156,4520699696156
candidate-9466414304a60bb2b739fafa,,,,target_species_unknown|variant_merge_uncertain,dog,,unconfirmed,ロイヤルカナン ブリード ヘルス ニュートリション ドライフード,ロイヤルカナン ジャポン,dog_food,dog_dry_food,0.45,商品名・説明から具体的な対象種を確認できない。 / 分類・統合confidence=0.45,メーカー公式の商品説明で対象種を確認する。 / バリエーション差と統合先を人手で確認する。,rakuten_product_navi,ロイヤルカナン ブリード ヘルス ニュートリション ドライフード 800g,https://product.rakuten.co.jp/product/-/402887a7b54c9d4f3b180809d4cf919a/?rafcid=wsc_i_ps_73e738b0-b0b2-4c81-a75d-493b024af8f0,,3182550788076,
candidate-9548b437d5c699c22e8ac88c,,,,target_species_unknown|variant_merge_uncertain,cat,,unconfirmed,ネスレ日本 モンプチ モンプチバッグ ドライフード 味わい深い真鯛パウダー入り 5種のフィッシュブレンド B2,ピュリナ,cat_food,subcat_001,0.45,商品名・説明から具体的な対象種を確認できない。 / 分類・統合confidence=0.45,メーカー公式の商品説明で対象種を確認する。 / バリエーション差と統合先を人手で確認する。,rakuten_product_navi,ネスレ日本 ピュリナ モンプチ モンプチバッグ ドライフード 味わい深い真鯛パウダー入り 5種のフィッシュブレンド 600g B2,https://product.rakuten.co.jp/product/-/4aa57eb7e1539da61e98b2c5b8559ed8/?rafcid=wsc_i_ps_73e738b0-b0b2-4c81-a75d-493b024af8f0,https://r.r10s.jp/g/gran_img/im/PFA/8I5/STO/LOB/d8447a17ef09dd9e8ce395dea868aa8e.jpg?_ex=128x128,4902201216395,12577973
candidate-96a655d3648d383e449af25e,,,,target_species_unknown|variant_merge_uncertain,cat,,unconfirmed,贅沢うまみ仕立て 毛玉ケア,銀のスプーン,cat_treat,subcat_006,0.45,商品名・説明から具体的な対象種を確認できない。 / 分類・統合confidence=0.45,メーカー公式の商品説明で対象種を確認する。 / バリエーション差と統合先を人手で確認する。,rakuten_product_navi,銀のスプーン 贅沢うまみ仕立て 毛玉ケア(900g),https://product.rakuten.co.jp/product/-/030d29d7ad0d9cc26d9d1d3e00f9c167/?rafcid=wsc_i_ps_73e738b0-b0b2-4c81-a75d-493b024af8f0,https://r.r10s.jp/g/gran_img/ko/PED/4E5/DND/WKM/35365b3b6dc373e5d11bc357e3c65f9d.jpg?_ex=128x128,4520699648384,4520699648384
candidate-976c894b9813a14b4e9a8b8c,,,,target_species_unknown,cat,,unconfirmed,バッグ ナチュラル 毛玉ケア お魚入り チキン,モンプチ,cat_treat,subcat_006,0.45,商品名・説明から具体的な対象種を確認できない。,メーカー公式の商品説明で対象種を確認する。,rakuten_product_navi,モンプチバッグ ナチュラル 毛玉ケア お魚入り チキン(500g),https://product.rakuten.co.jp/product/-/08a8f5b39929a91d8976b5bab38c806a/?rafcid=wsc_i_ps_73e738b0-b0b2-4c81-a75d-493b024af8f0,https://r.r10s.jp/g/gran_img/ko/PFU/LHL/3LA/ZH2/c58eb7f79794140f4195125fcccf86f6.jpg?_ex=128x128,4902201218832,
candidate-97e55a8091c3ce80bcb5a402,,,,target_species_unknown,dog,,unconfirmed,SoulMate ベイクド&エアドライフード チキン,ソウルメイト,dog_food,dog_dry_food,0.45,商品名・説明から具体的な対象種を確認できない。,メーカー公式の商品説明で対象種を確認する。,rakuten_product_navi,SoulMate ベイクド&エアドライフード チキン 40g,https://product.rakuten.co.jp/product/-/191b4a4b662340e7a217921a803176d0/?rafcid=wsc_i_ps_73e738b0-b0b2-4c81-a75d-493b024af8f0,,0796548780039,0796548780039
candidate-98879ca64fa8be2cc24aca8a,,,,target_species_unknown,cat,,unconfirmed,贅沢うまみ仕立て 毛玉ケア まぐろ・かつお・煮干し・白身魚・しらす味,銀のスプーン,cat_treat,subcat_006,0.45,商品名・説明から具体的な対象種を確認できない。,メーカー公式の商品説明で対象種を確認する。,rakuten_product_navi,銀のスプーン 贅沢うまみ仕立て 毛玉ケア まぐろ・かつお・煮干し・白身魚・しらす味(1.2kg),https://product.rakuten.co.jp/product/-/81d451cc88bf589ca153daacf7cd8e9c/?rafcid=wsc_i_ps_73e738b0-b0b2-4c81-a75d-493b024af8f0,https://r.r10s.jp/g/gran_img/ko/PFV/8O5/3ZO/Y77/e454cfb9ed03c480436c5aecd2adbdf8.jpg?_ex=128x128,4520699594865,
candidate-9feba873c47f797a5915449e,,,,target_species_unknown|variant_merge_uncertain,dog,,unconfirmed,SoulMate エアドライフード レッドミート,ソウルメイト,dog_food,dog_dry_food,0.45,商品名・説明から具体的な対象種を確認できない。 / 分類・統合confidence=0.45,メーカー公式の商品説明で対象種を確認する。 / バリエーション差と統合先を人手で確認する。,rakuten_product_navi,SoulMate エアドライフード レッドミート 500g,https://product.rakuten.co.jp/product/-/751cff16ff4beaf03931200213a188ad/?rafcid=wsc_i_ps_73e738b0-b0b2-4c81-a75d-493b024af8f0,,0796548780190,0796548780190
candidate-a13190c74f4812ed28b0c7c4,,,,target_species_unknown,cat,,unconfirmed,Pramy ミッドナイト ウェットフード チキン・ダック ブイヨン仕立て,Peaker株式会社,cat_food,subcat_002,0.45,商品名・説明から具体的な対象種を確認できない。,メーカー公式の商品説明で対象種を確認する。,rakuten_product_navi,Pramy ミッドナイト ウェットフード チキン・ダック ブイヨン仕立て 80g,https://product.rakuten.co.jp/product/-/d94d7a957567a70db179eadab4f0a0b7/?rafcid=wsc_i_ps_73e738b0-b0b2-4c81-a75d-493b024af8f0,,8859601044812,
candidate-a66323381fa1cc7bafb6feda,,,,target_species_unknown,dog,,unconfirmed,ロイヤルカナン SHN エクストラ スモール パピー ドライフード,ロイヤルカナン ジャポン,dog_food,dog_dry_food,0.45,商品名・説明から具体的な対象種を確認できない。,メーカー公式の商品説明で対象種を確認する。,rakuten_product_navi,ロイヤルカナン SHN エクストラ スモール パピー ドライフード 1.5kg,https://product.rakuten.co.jp/product/-/674a94c92917f9a28389fc1421863a72/?rafcid=wsc_i_ps_73e738b0-b0b2-4c81-a75d-493b024af8f0,https://r.r10s.jp/g/gran_img/ho/PEE/N51/BL1/BAS/7466d14cd96a885af1c43a2dd10318fc.jpg?_ex=128x128,3182550793612,
candidate-a8d8b833c3487374cae978f3,,,,target_species_unknown|variant_merge_uncertain,cat,,unconfirmed,フィーラインナチュラル フリーズドライフード ラム&ベニソン・フィースト,K9ナチュラルジャパン,cat_food,subcat_001,0.45,商品名・説明から具体的な対象種を確認できない。 / 分類・統合confidence=0.45,メーカー公式の商品説明で対象種を確認する。 / バリエーション差と統合先を人手で確認する。,rakuten_product_navi,フィーラインナチュラル フリーズドライフード ラム&ベニソン・フィースト 320g,https://product.rakuten.co.jp/product/-/b0077e223f2b7b4c5afd96b723fb7de5/?rafcid=wsc_i_ps_73e738b0-b0b2-4c81-a75d-493b024af8f0,,9421036372434,
candidate-ab4a0723ff389ee6fd86d81d,,,,target_species_unknown|variant_merge_uncertain,dog,,unconfirmed,フェカリストリプルケア ウェットフード ベニソン,ナチュラルハーベスト,dog_food,dog_wet_food,0.45,商品名・説明から具体的な対象種を確認できない。 / 分類・統合confidence=0.45,メーカー公式の商品説明で対象種を確認する。 / バリエーション差と統合先を人手で確認する。,rakuten_product_navi,ナチュラルハーベスト フェカリストリプルケア ウェットフード ベニソン 90g,https://product.rakuten.co.jp/product/-/4db82f0f1df4ffb6cc343f9533cc0281/?rafcid=wsc_i_ps_73e738b0-b0b2-4c81-a75d-493b024af8f0,,4521254013821,
candidate-ac28cffb4b911f3b5e1146c9,,,,target_species_unknown,cat,,unconfirmed,ボックス ドライ 毛玉ケア かつお節入り7種のブレンド,モンプチ,cat_treat,subcat_006,0.45,商品名・説明から具体的な対象種を確認できない。,メーカー公式の商品説明で対象種を確認する。,rakuten_product_navi,モンプチ ボックス ドライ 毛玉ケア かつお節入り7種のブレンド(20g×10袋入),https://product.rakuten.co.jp/product/-/f620d0c79beb6bca0cbe032cac403808/?rafcid=wsc_i_ps_73e738b0-b0b2-4c81-a75d-493b024af8f0,https://r.r10s.jp/g/gran_img/ko/PFJ/P3G/J13/FYK/26ccb0ae77b9ed883aee597d325e89cf.jpg?_ex=128x128,4902201217903,4902201209052
candidate-af3e213cde60b03411500d2a,,,,target_species_unknown,cat,,unconfirmed,銀のスプーン 国産生かつおin毛玉ケア海の幸ブレンド,ユニ・チャーム,cat_treat,subcat_006,0.45,商品名・説明から具体的な対象種を確認できない。,メーカー公式の商品説明で対象種を確認する。,rakuten_product_navi,ユニ・チャーム 銀のスプーン 国産生かつおin毛玉ケア海の幸ブレンド 1kg,https://product.rakuten.co.jp/product/-/760acfd36227b1c214a1427b1d416ad5/?rafcid=wsc_i_ps_73e738b0-b0b2-4c81-a75d-493b024af8f0,,4520699676776,4520699676776
candidate-af8454508afd473dbb875a71,,,,target_species_unknown|variant_merge_uncertain,cat,,unconfirmed,ウエットフード マルチパック,アルモネイチャー,cat_food,subcat_002,0.45,商品名・説明から具体的な対象種を確認できない。 / 分類・統合confidence=0.45,メーカー公式の商品説明で対象種を確認する。 / バリエーション差と統合先を人手で確認する。,rakuten_product_navi,アルモネイチャー ウエットフード マルチパック(55g×6個入)(55g*6コ入),https://product.rakuten.co.jp/product/-/59a678aee6900d83049689b914190eea/?rafcid=wsc_i_ps_73e738b0-b0b2-4c81-a75d-493b024af8f0,https://r.r10s.jp/g/gran_img/ko/PEE/OGS/TLS/1MP/faa6c3e8912272a4086f82fd5e42e96f.jpg?_ex=128x128,8001154125252,alm5950
candidate-b0337a297dcad39836c2b8ba,,,,target_species_unknown,cat,,unconfirmed,ドライボックス 毛玉ケア 厳選かつおだし入り,モンプチ,cat_treat,subcat_006,0.45,商品名・説明から具体的な対象種を確認できない。,メーカー公式の商品説明で対象種を確認する。,rakuten_product_navi,モンプチドライボックス 毛玉ケア 厳選かつおだし入り(190g),https://product.rakuten.co.jp/product/-/d5e55ae3a1ff01f5862f5c9cadd1d5d7/?rafcid=wsc_i_ps_73e738b0-b0b2-4c81-a75d-493b024af8f0,https://r.r10s.jp/g/gran_img/ko/PFU/LXG/G04/XA8/1b3f608984fe79504437a40be7053fc0.jpg?_ex=128x128,4902201218917,
candidate-b086d785729bf8e1c9b74893,,,,target_species_unknown|variant_merge_uncertain,dog,,unconfirmed,キドニア 食事療法食,ナチュラルハーベスト,therapeutic_food,therapeutic_food,0.45,商品名・説明から具体的な対象種を確認できない。 / 分類・統合confidence=0.45,メーカー公式の商品説明で対象種を確認する。 / バリエーション差と統合先を人手で確認する。,rakuten_product_navi,キドニア 食事療法食(1.1kg),https://product.rakuten.co.jp/product/-/f84069e7cb27b8141ef383733e340c3f/?rafcid=wsc_i_ps_73e738b0-b0b2-4c81-a75d-493b024af8f0,https://r.r10s.jp/g/gran_img/ko/PF9/B68/H1H/JAI/19aa6581d660cded4d9ee9b9a93355da.jpg?_ex=128x128,4521254012374,10901
candidate-ba76da02e91f06bfe88f77ee,,,,target_species_unknown|variant_merge_uncertain,dog,,unconfirmed,フラックス 食事療法食,ナチュラルハーベスト,therapeutic_food,therapeutic_food,0.45,商品名・説明から具体的な対象種を確認できない。 / 分類・統合confidence=0.45,メーカー公式の商品説明で対象種を確認する。 / バリエーション差と統合先を人手で確認する。,rakuten_product_navi,フラックス 食事療法食(1.1kg),https://product.rakuten.co.jp/product/-/4ce035f844912ebb984e4f24cdae28e0/?rafcid=wsc_i_ps_73e738b0-b0b2-4c81-a75d-493b024af8f0,https://r.r10s.jp/g/gran_img/ko/PF9/BP0/XF7/9WG/11d58c3a10dc512c95c76582787e7351.jpg?_ex=128x128,4521254012367,
candidate-bb1c57c8749740b9be27ee25,,,,target_species_unknown,cat,,unconfirmed,ウエットフード デイリーメニューまぐろとタラ入りお肉のムース,アルモネイチャー,cat_food,subcat_002,0.45,商品名・説明から具体的な対象種を確認できない。,メーカー公式の商品説明で対象種を確認する。,rakuten_product_navi,アルモネイチャー ウエットフード デイリーメニューまぐろとタラ入りお肉のムース(85g),https://product.rakuten.co.jp/product/-/53e666745ffc2a0b41f8036a3b565e61/?rafcid=wsc_i_ps_73e738b0-b0b2-4c81-a75d-493b024af8f0,https://r.r10s.jp/g/gran_img/ko/PEE/N7W/8UM/4W4/ed6648462ef478e4509632702a72edc9.jpg?_ex=128x128,8001154125566,alm147
candidate-c03287e1b3ce37ed2c4dabed,,,,target_species_unknown,dog,,unconfirmed,レジーム チキン 食事療法食,ナチュラルハーベスト,therapeutic_food,therapeutic_food,0.45,商品名・説明から具体的な対象種を確認できない。,メーカー公式の商品説明で対象種を確認する。,rakuten_product_navi,レジーム チキン 食事療法食(1.1kg×6袋),https://product.rakuten.co.jp/product/-/5a9a992a9aac19bca5f7709a27e097a3/?rafcid=wsc_i_ps_73e738b0-b0b2-4c81-a75d-493b024af8f0,https://r.r10s.jp/g/gran_img/ko/PFC/7KG/BQN/C00/c9ddd185f0f9f248da4926173401f970.jpg?_ex=128x128,4521254013012,10612
candidate-c1db0e3861f8e3846734ba02,,,,target_species_unknown|variant_merge_uncertain,dog,,unconfirmed,ナチュラハ ウェットフード 若鶏&フォアグラ 緑黄色野菜入り・とろみ仕立て,マルカン,dog_food,dog_wet_food,0.45,商品名・説明から具体的な対象種を確認できない。 / 分類・統合confidence=0.45,メーカー公式の商品説明で対象種を確認する。 / バリエーション差と統合先を人手で確認する。,rakuten_product_navi,マルカン ナチュラハ ウェットフード 若鶏&フォアグラ 緑黄色野菜入り・とろみ仕立て 4個,https://product.rakuten.co.jp/product/-/314d4aa8e07658035263abc201574965/?rafcid=wsc_i_ps_73e738b0-b0b2-4c81-a75d-493b024af8f0,https://r.r10s.jp/g/gran_img/im/PEG/FIR/SMA/LC0/f00946eb601b78f8f6692da055b4c911.jpg?_ex=128x128,4973321941429,4973321941429
candidate-c3dc952efa060ca832a23ae9,,,,target_species_unknown|variant_merge_uncertain,cat,,unconfirmed,ウエットフード デイリーメニューターキームース,アルモネイチャー,cat_food,subcat_002,0.45,商品名・説明から具体的な対象種を確認できない。 / 分類・統合confidence=0.45,メーカー公式の商品説明で対象種を確認する。 / バリエーション差と統合先を人手で確認する。,rakuten_product_navi,アルモネイチャー ウエットフード デイリーメニューターキームース(85g),https://product.rakuten.co.jp/product/-/2bf98cf24e2d5576c57eddac10c8a789/?rafcid=wsc_i_ps_73e738b0-b0b2-4c81-a75d-493b024af8f0,https://r.r10s.jp/g/gran_img/ko/PEE/NSH/SS3/CZ4/5a8e5dc81d11a9396e4fb8843ec4ab1a.jpg?_ex=128x128,8001154125030,alm154
candidate-c92dd4d3e31b51a9bc1ac874,,,,target_species_unknown|variant_merge_uncertain,dog,,unconfirmed,アドバンス アレルゲンカット 魚&お米 11歳から,メディコート,dog_food,dog_dry_food,0.45,商品名・説明から具体的な対象種を確認できない。 / 分類・統合confidence=0.45,メーカー公式の商品説明で対象種を確認する。 / バリエーション差と統合先を人手で確認する。,yahoo_shopping,メディコートアドバンス アレルゲンカット 魚＆お米 11歳から 6kg,https://store.shopping.yahoo.co.jp/bestone1/yk5053-a2501.html,https://item-shopping.c.yimg.jp/i/j/bestone1_yk5053-a2501,4902418002323,
candidate-ca05b76dd4590b71164be848,,,,target_species_unknown,cat,,unconfirmed,ウエットフード デイリーメニューまぐろとサーモン入り肉魚のご馳走,アルモネイチャー,cat_food,subcat_002,0.45,商品名・説明から具体的な対象種を確認できない。,メーカー公式の商品説明で対象種を確認する。,rakuten_product_navi,アルモネイチャー ウエットフード デイリーメニューまぐろとサーモン入り肉魚のご馳走(70g),https://product.rakuten.co.jp/product/-/2644e96109e6b2f005e1743d89cb48a9/?rafcid=wsc_i_ps_73e738b0-b0b2-4c81-a75d-493b024af8f0,https://r.r10s.jp/g/gran_img/im/PEE/N86/888/DW3/dbef80c5f2934da69f0657ebc8b1d1c5.jpg?_ex=128x128,8001154121995,
candidate-ca115c03d15fa6194636a2e2,,,,target_species_unknown|variant_merge_uncertain,dog,,unconfirmed,ドライフード用 乾燥剤,豊田化工,dog_food,dog_dry_food,0.45,商品名・説明から具体的な対象種を確認できない。 / 分類・統合confidence=0.45,メーカー公式の商品説明で対象種を確認する。 / バリエーション差と統合先を人手で確認する。,rakuten_product_navi,ドライフード用 乾燥剤(30g),https://product.rakuten.co.jp/product/-/d1a981216a2f42a87f2b330fa9ab0cd8/?rafcid=wsc_i_ps_73e738b0-b0b2-4c81-a75d-493b024af8f0,https://r.r10s.jp/g/gran_img/ho/PEE/N4K/LBT/BVE/9621048e84ecd809790ffc31c20d3663.jpg?_ex=128x128,4935904260266,4935904260266
candidate-caa410d09b7b1ba695b90c11,,,,target_species_unknown|variant_merge_uncertain,dog,,unconfirmed,麻布獣医大学 KOMORO PREMIUM 鹿肉 ウエットフード,小諸プレミアム,dog_food,dog_wet_food,0.45,商品名・説明から具体的な対象種を確認できない。 / 分類・統合confidence=0.45,メーカー公式の商品説明で対象種を確認する。 / バリエーション差と統合先を人手で確認する。,rakuten_product_navi,麻布獣医大学 KOMORO PREMIUM 鹿肉 ウエットフード,https://product.rakuten.co.jp/product/-/4359b8d1d5b047dc789e7a985856bb21/?rafcid=wsc_i_ps_73e738b0-b0b2-4c81-a75d-493b024af8f0,,4580062290183,
