product_id,parent_product_id,base_product_name,product_name,brand_id,brand_name,manufacturer,category_id,category_name,subcategory_id,subcategory_name,product_type,variations_or_target,priority,note,source_url,is_active,content_amount,flavor,scent,variant_source,split_status,needs_research,review_reason,verification_status,verified_source_url,verified_note,verified_at
product_0080_r2f003,product_0080,ロイヤルカナン 糖コントロール,ロイヤルカナン 糖コントロール 4kg,brand_061,ロイヤルカナン ベテリナリーダイエット,ロイヤルカナン,cat_food,フード,subcat_004,療法食,公式確認SKU,疾患別。利用時は獣医師確認導線推奨,A,療法食は注意書き必須,https://vet.royalcanin.jp/product/detail/0000000000000695,True,4kg,該当なし,該当なし,official_or_maker_source_verified_round2,verified_content_flavor_sku_round2,False,,verified,https://vet.royalcanin.jp/product/detail/0000000000000695,ロイヤルカナン療法食公式通販/告知で後継品情報あり。現行SKU確定は限定的なため既存確認済み容量を反映。,2026-07-08
product_0081_r2f002,product_0081,ロイヤルカナン 肝臓サポート,ロイヤルカナン 肝臓サポート 2kg,brand_061,ロイヤルカナン ベテリナリーダイエット,ロイヤルカナン,cat_food,フード,subcat_004,療法食,公式確認SKU,疾患別。利用時は獣医師確認導線推奨,A,療法食は注意書き必須,https://vet.royalcanin.jp/product/detail/0000000000000664,True,2kg,該当なし,該当なし,official_or_maker_source_verified_round2,verified_content_flavor_sku_round2,False,,verified,https://vet.royalcanin.jp/product/detail/0000000000000664,ロイヤルカナン療法食公式通販で容量を確認。療法食のため味表記はなし。,2026-07-08
product_0082_r2f002,product_0082,ロイヤルカナン セレクトプロテイン,ロイヤルカナン セレクトプロテイン ダック＆ライス 2kg,brand_061,ロイヤルカナン ベテリナリーダイエット,ロイヤルカナン,cat_food,フード,subcat_004,療法食,公式確認SKU,疾患別。利用時は獣医師確認導線推奨,A,療法食は注意書き必須,https://vet.royalcanin.jp/product/detail/0000000000000627,True,2kg,ダック＆ライス,該当なし,official_or_maker_source_verified_round2,verified_content_flavor_sku_round2,False,,verified,https://vet.royalcanin.jp/product/detail/0000000000000627,ロイヤルカナン療法食公式通販でダック＆ライスの容量を確認。,2026-07-08
product_0082_r2f003,product_0082,ロイヤルカナン セレクトプロテイン,ロイヤルカナン セレクトプロテイン ダック＆ライス 4kg,brand_061,ロイヤルカナン ベテリナリーダイエット,ロイヤルカナン,cat_food,フード,subcat_004,療法食,公式確認SKU,疾患別。利用時は獣医師確認導線推奨,A,療法食は注意書き必須,https://vet.royalcanin.jp/product/detail/0000000000000627,True,4kg,ダック＆ライス,該当なし,official_or_maker_source_verified_round2,verified_content_flavor_sku_round2,False,,verified,https://vet.royalcanin.jp/product/detail/0000000000000627,ロイヤルカナン療法食公式通販でダック＆ライスの容量を確認。,2026-07-08
product_0084_r2f002,product_0084,ヒルズ サイエンス・ダイエット アダルト 1～6歳 成猫用,ヒルズ サイエンス・ダイエット アダルト 1～6歳 成猫用 チキン 2.8kg,brand_040,ヒルズ サイエンス・ダイエット,日本ヒルズ・コルゲート,cat_food,フード,subcat_001,ドライフード,公式確認SKU,年齢/健康状態別,A,療法食は獣医師相談表示推奨,https://www.hills.co.jp/cat-food/science-diet-adult-chicken-dry,True,2.8kg,チキン,該当なし,official_or_maker_source_verified_round2,verified_content_flavor_sku_round2,False,,verified,https://www.hills.co.jp/cat-food/science-diet-adult-chicken-dry,ヒルズ公式ページでチキン、1.4kg/2.8kgを確認。,2026-07-08
product_0088_r2f002,product_0088,ヒルズ サイエンス・ダイエット シニア 7歳以上 高齢猫用,ヒルズ サイエンス・ダイエット シニア 7歳以上 高齢猫用 チキン 2.8kg,brand_040,ヒルズ サイエンス・ダイエット,日本ヒルズ・コルゲート,cat_food,フード,subcat_001,ドライフード,公式確認SKU,年齢/健康状態別,A,療法食は獣医師相談表示推奨,https://www.hills.co.jp/cat-food/science-diet-mature-adult-7-chicken-dry,True,2.8kg,チキン,該当なし,official_or_maker_source_verified_round2,verified_content_flavor_sku_round2,False,,verified,https://www.hills.co.jp/cat-food/science-diet-mature-adult-7-chicken-dry,ヒルズ公式ページでチキン、1.4kg/2.8kgを確認。,2026-07-08
product_0089_r2f002,product_0089,ヒルズ サイエンス・ダイエット シニア 11歳以上 高齢猫用,ヒルズ サイエンス・ダイエット シニア 11歳以上 高齢猫用 チキン 2.8kg,brand_040,ヒルズ サイエンス・ダイエット,日本ヒルズ・コルゲート,cat_food,フード,subcat_001,ドライフード,公式確認SKU,年齢/健康状態別,A,療法食は獣医師相談表示推奨,https://www.hills.co.jp/cat-food/science-diet-senior-11-healthy-ageing-chicken-dry,True,2.8kg,チキン,該当なし,official_or_maker_source_verified_round2,verified_content_flavor_sku_round2,False,,verified,https://www.hills.co.jp/cat-food/science-diet-senior-11-healthy-ageing-chicken-dry,ヒルズ公式ページでチキンの製品を確認。容量は公式/販売導線で確認できる主要サイズを反映。,2026-07-08
product_0090_r2f002,product_0090,ヒルズ プリスクリプション・ダイエット c/d 尿ケア,ヒルズ プリスクリプション・ダイエット c/d 尿ケア チキン 2kg,brand_041,ヒルズ プリスクリプション・ダイエット,日本ヒルズ・コルゲート,cat_food,フード,subcat_004,療法食,公式確認SKU,年齢/健康状態別,A,療法食は獣医師相談表示推奨,https://www.hills.co.jp/cat-food/prescription-diet-cd-multicare-chicken-urinary-care-dry,True,2kg,チキン,該当なし,official_or_maker_source_verified_round2,verified_content_flavor_sku_round2,False,,verified,https://www.hills.co.jp/cat-food/prescription-diet-cd-multicare-chicken-urinary-care-dry,ヒルズ公式ページでc/dマルチケア/コンフォートのチキンフレーバーと容量を確認。,2026-07-08
product_0090_r2f003,product_0090,ヒルズ プリスクリプション・ダイエット c/d 尿ケア,ヒルズ プリスクリプション・ダイエット c/d 尿ケア チキン 4kg,brand_041,ヒルズ プリスクリプション・ダイエット,日本ヒルズ・コルゲート,cat_food,フード,subcat_004,療法食,公式確認SKU,年齢/健康状態別,A,療法食は獣医師相談表示推奨,https://www.hills.co.jp/cat-food/prescription-diet-cd-multicare-chicken-urinary-care-dry,True,4kg,チキン,該当なし,official_or_maker_source_verified_round2,verified_content_flavor_sku_round2,False,,verified,https://www.hills.co.jp/cat-food/prescription-diet-cd-multicare-chicken-urinary-care-dry,ヒルズ公式ページでc/dマルチケア/コンフォートのチキンフレーバーと容量を確認。,2026-07-08
product_0091_r2f002,product_0091,ヒルズ プリスクリプション・ダイエット k/d 腎臓ケア,ヒルズ プリスクリプション・ダイエット k/d 腎臓ケア チキン 2kg,brand_041,ヒルズ プリスクリプション・ダイエット,日本ヒルズ・コルゲート,cat_food,フード,subcat_004,療法食,公式確認SKU,年齢/健康状態別,A,療法食は獣医師相談表示推奨,https://www.hills.co.jp/cat-food/prescription-diet-kd-chicken-feline-dry,True,2kg,チキン,該当なし,official_or_maker_source_verified_round2,verified_content_flavor_sku_round2,False,,verified,https://www.hills.co.jp/cat-food/prescription-diet-kd-chicken-feline-dry,ヒルズ公式/発表情報でk/dのチキン・ツナと主要容量を確認。,2026-07-08
product_0091_r2f003,product_0091,ヒルズ プリスクリプション・ダイエット k/d 腎臓ケア,ヒルズ プリスクリプション・ダイエット k/d 腎臓ケア チキン 4kg,brand_041,ヒルズ プリスクリプション・ダイエット,日本ヒルズ・コルゲート,cat_food,フード,subcat_004,療法食,公式確認SKU,年齢/健康状態別,A,療法食は獣医師相談表示推奨,https://www.hills.co.jp/cat-food/prescription-diet-kd-chicken-feline-dry,True,4kg,チキン,該当なし,official_or_maker_source_verified_round2,verified_content_flavor_sku_round2,False,,verified,https://www.hills.co.jp/cat-food/prescription-diet-kd-chicken-feline-dry,ヒルズ公式/発表情報でk/dのチキン・ツナと主要容量を確認。,2026-07-08
product_0091_r2f005,product_0091,ヒルズ プリスクリプション・ダイエット k/d 腎臓ケア,ヒルズ プリスクリプション・ダイエット k/d 腎臓ケア ツナ 2kg,brand_041,ヒルズ プリスクリプション・ダイエット,日本ヒルズ・コルゲート,cat_food,フード,subcat_004,療法食,公式確認SKU,年齢/健康状態別,A,療法食は獣医師相談表示推奨,https://www.hills.co.jp/cat-food/prescription-diet-kd-chicken-feline-dry,True,2kg,ツナ,該当なし,official_or_maker_source_verified_round2,verified_content_flavor_sku_round2,False,,verified,https://www.hills.co.jp/cat-food/prescription-diet-kd-chicken-feline-dry,ヒルズ公式/発表情報でk/dのチキン・ツナと主要容量を確認。,2026-07-08
product_0091_r2f006,product_0091,ヒルズ プリスクリプション・ダイエット k/d 腎臓ケア,ヒルズ プリスクリプション・ダイエット k/d 腎臓ケア ツナ 4kg,brand_041,ヒルズ プリスクリプション・ダイエット,日本ヒルズ・コルゲート,cat_food,フード,subcat_004,療法食,公式確認SKU,年齢/健康状態別,A,療法食は獣医師相談表示推奨,https://www.hills.co.jp/cat-food/prescription-diet-kd-chicken-feline-dry,True,4kg,ツナ,該当なし,official_or_maker_source_verified_round2,verified_content_flavor_sku_round2,False,,verified,https://www.hills.co.jp/cat-food/prescription-diet-kd-chicken-feline-dry,ヒルズ公式/発表情報でk/dのチキン・ツナと主要容量を確認。,2026-07-08
product_0095_r2f002,product_0095,ヒルズ プリスクリプション・ダイエット メタボリックス,ヒルズ プリスクリプション・ダイエット メタボリックス 2kg,brand_041,ヒルズ プリスクリプション・ダイエット,日本ヒルズ・コルゲート,cat_food,フード,subcat_004,療法食,公式確認SKU,年齢/健康状態別,A,療法食は獣医師相談表示推奨,https://www.hills.co.jp/cat-food/prescription-diet-metabolic-feline-dry,True,2kg,該当なし,該当なし,official_or_maker_source_verified_round2,verified_content_flavor_sku_round2,False,,verified,https://www.hills.co.jp/cat-food/prescription-diet-metabolic-feline-dry,ヒルズ公式ページでメタボリックスの容量を確認。フレーバー表記はなし。,2026-07-08
product_0095_r2f003,product_0095,ヒルズ プリスクリプション・ダイエット メタボリックス,ヒルズ プリスクリプション・ダイエット メタボリックス 4kg,brand_041,ヒルズ プリスクリプション・ダイエット,日本ヒルズ・コルゲート,cat_food,フード,subcat_004,療法食,公式確認SKU,年齢/健康状態別,A,療法食は獣医師相談表示推奨,https://www.hills.co.jp/cat-food/prescription-diet-metabolic-feline-dry,True,4kg,該当なし,該当なし,official_or_maker_source_verified_round2,verified_content_flavor_sku_round2,False,,verified,https://www.hills.co.jp/cat-food/prescription-diet-metabolic-feline-dry,ヒルズ公式ページでメタボリックスの容量を確認。フレーバー表記はなし。,2026-07-08
product_0357_r2f002,product_0357,キャネットチップ,キャネットチップ フィッシュ味 2.7kg,brand_071,キャネット,ペットライン,cat_food,フード,subcat_001,ドライフード,公式確認SKU,味・容量違いはSKUで管理,B,追加候補: ペットライン公式キャットフード一覧確認,https://www.petline.co.jp/cat/CD/,True,2.7kg,フィッシュ味,該当なし,official_or_maker_source_verified_round2,verified_content_flavor_sku_round2,False,,verified,https://www.petline.co.jp/cat/CD/,ペットライン公式商品ラインアップ/商品ページで味・内容量を確認。,2026-07-08
product_0357_r2f004,product_0357,キャネットチップ,キャネットチップ ミックス 2.7kg,brand_071,キャネット,ペットライン,cat_food,フード,subcat_001,ドライフード,公式確認SKU,味・容量違いはSKUで管理,B,追加候補: ペットライン公式キャットフード一覧確認,https://www.petline.co.jp/cat/CD/,True,2.7kg,ミックス,該当なし,official_or_maker_source_verified_round2,verified_content_flavor_sku_round2,False,,verified,https://www.petline.co.jp/cat/CD/,ペットライン公式商品ラインアップ/商品ページで味・内容量を確認。,2026-07-08
product_0357_r2f005,product_0357,キャネットチップ,キャネットチップ ミックス 7kg,brand_071,キャネット,ペットライン,cat_food,フード,subcat_001,ドライフード,公式確認SKU,味・容量違いはSKUで管理,B,追加候補: ペットライン公式キャットフード一覧確認,https://www.petline.co.jp/cat/CD/,True,7kg,ミックス,該当なし,official_or_maker_source_verified_round2,verified_content_flavor_sku_round2,False,,verified,https://www.petline.co.jp/cat/CD/,ペットライン公式商品ラインアップ/商品ページで味・内容量を確認。,2026-07-08
product_0357_r2f009,product_0357,キャネットチップ,キャネットチップ お肉とお魚味ミックス 2.7kg,brand_071,キャネット,ペットライン,cat_food,フード,subcat_001,ドライフード,公式確認SKU,味・容量違いはSKUで管理,B,追加候補: ペットライン公式キャットフード一覧確認,https://www.petline.co.jp/cat/CD/,True,2.7kg,お肉とお魚味ミックス,該当なし,official_or_maker_source_verified_round2,verified_content_flavor_sku_round2,False,,verified,https://www.petline.co.jp/cat/CD/,ペットライン公式商品ラインアップ/商品ページで味・内容量を確認。,2026-07-08
product_0357_r2f010,product_0357,キャネットチップ,キャネットチップ お肉とお魚味ミックス 7kg,brand_071,キャネット,ペットライン,cat_food,フード,subcat_001,ドライフード,公式確認SKU,味・容量違いはSKUで管理,B,追加候補: ペットライン公式キャットフード一覧確認,https://www.petline.co.jp/cat/CD/,True,7kg,お肉とお魚味ミックス,該当なし,official_or_maker_source_verified_round2,verified_content_flavor_sku_round2,False,,verified,https://www.petline.co.jp/cat/CD/,ペットライン公式商品ラインアップ/商品ページで味・内容量を確認。,2026-07-08
product_0005_v01_r2f002,product_0005,銀のスプーン おいしい顔が見られるおやつ カリカリッチ,銀のスプーン おいしい顔が見られるおやつ カリカリッチ シーフード 60g,brand_066,銀のスプーン,ユニ・チャーム,cat_treat,おやつ・嗜好品,subcat_005,おやつ,公式確認SKU,シーフード・チキン等,A,量販店・ECでの初期マスタ優先度高,https://jp.unicharmpet.com/ja/products/cat/food-ginspoon-4520699679753.html,True,60g,シーフード,該当なし,official_or_maker_source_verified_round2,verified_content_flavor_sku_round2,False,,verified,https://jp.unicharmpet.com/ja/products/cat/food-ginspoon-4520699679753.html,ユニ・チャーム公式商品ページでシーフード味と30g/60g/120gを確認。チキン系は今回未確定のため残した。,2026-07-08
product_0005_v01_r2f003,product_0005,銀のスプーン おいしい顔が見られるおやつ カリカリッチ,銀のスプーン おいしい顔が見られるおやつ カリカリッチ シーフード 120g,brand_066,銀のスプーン,ユニ・チャーム,cat_treat,おやつ・嗜好品,subcat_005,おやつ,公式確認SKU,シーフード・チキン等,A,量販店・ECでの初期マスタ優先度高,https://jp.unicharmpet.com/ja/products/cat/food-ginspoon-4520699679753.html,True,120g,シーフード,該当なし,official_or_maker_source_verified_round2,verified_content_flavor_sku_round2,False,,verified,https://jp.unicharmpet.com/ja/products/cat/food-ginspoon-4520699679753.html,ユニ・チャーム公式商品ページでシーフード味と30g/60g/120gを確認。チキン系は今回未確定のため残した。,2026-07-08
product_0100_r2p003,product_0100,ピュリナ ワン グレインフリー,ピュリナ ワン グレインフリー 白身魚 3.6kg（Amazon限定）,brand_046,ピュリナ ワン,ネスレ ピュリナ,cat_food,フード,subcat_001,ドライフード,公式確認SKU,年齢・健康ニーズ・味違いあり,A,ピュリナ公式の猫用フードカテゴリ,https://purina.nestle.jp/food/cat/one-grainfree-whitefish,True,3.6kg（Amazon限定）,白身魚,該当なし,official_or_maker_source_verified_round2_purina,verified_content_flavor_sku_round2,False,,verified,https://purina.nestle.jp/food/cat/one-grainfree-whitefish,ピュリナ公式ページでグレインフリーのチキン/白身魚と内容量を確認。Amazon限定容量は注記付きで反映。,2026-07-08
product_0101_r2p002,product_0101,ピュリナ ワン 室内飼い猫用 インドアキャット 1歳以上,ピュリナ ワン 室内飼い猫用 インドアキャット 1歳以上 チキン 4.4kg（Amazon限定）,brand_046,ピュリナ ワン,ネスレ ピュリナ,cat_food,フード,subcat_001,ドライフード,公式確認SKU,年齢・健康ニーズ・味違いあり,A,ピュリナ公式の猫用フードカテゴリ,https://purina.nestle.jp/food/cat/one-dry-indoor-chicken,True,4.4kg（Amazon限定）,チキン,該当なし,official_or_maker_source_verified_round2_purina,verified_content_flavor_sku_round2,False,,verified,https://purina.nestle.jp/food/cat/one-dry-indoor-chicken,ピュリナ公式ページで室内飼い猫用のチキン/サーモン＆ツナと内容量を確認。Amazon限定容量は注記付きで反映。,2026-07-08
product_0102_r2p002,product_0102,ピュリナ ワン 避妊・去勢した猫の体重ケア,ピュリナ ワン 避妊・去勢した猫の体重ケア チキン 2kg,brand_046,ピュリナ ワン,ネスレ ピュリナ,cat_food,フード,subcat_001,ドライフード,公式確認SKU,年齢・健康ニーズ・味違いあり,A,ピュリナ公式の猫用フードカテゴリ,https://purina.nestle.jp/food/cat/one-dry-aftercare-chicken,True,2kg,チキン,該当なし,official_or_maker_source_verified_round2_purina,verified_content_flavor_sku_round2,False,,verified,https://purina.nestle.jp/food/cat/one-dry-aftercare-chicken,ピュリナ公式ページで避妊・去勢後ケアのチキン/サーモン＆ツナと内容量を確認。,2026-07-08
product_0103_r2p002,product_0103,ピュリナ ワン 美味を求める成猫用 1歳以上,ピュリナ ワン 美味を求める成猫用 1歳以上 チキン 4.4kg（Amazon限定）,brand_046,ピュリナ ワン,ネスレ ピュリナ,cat_food,フード,subcat_001,ドライフード,公式確認SKU,年齢・健康ニーズ・味違いあり,A,ピュリナ公式の猫用フードカテゴリ,https://purina.nestle.jp/food/cat/one-dry-adult-chicken,True,4.4kg（Amazon限定）,チキン,該当なし,official_or_maker_source_verified_round2_purina,verified_content_flavor_sku_round2,False,,verified,https://purina.nestle.jp/food/cat/one-dry-adult-chicken,ピュリナ公式ページで美味を求める成猫用のチキン/サーモン＆ツナと内容量を確認。Amazon限定容量は注記付きで反映。,2026-07-08
product_0103_r2p004,product_0103,ピュリナ ワン 美味を求める成猫用 1歳以上,ピュリナ ワン 美味を求める成猫用 1歳以上 サーモン＆ツナ 3kg,brand_046,ピュリナ ワン,ネスレ ピュリナ,cat_food,フード,subcat_001,ドライフード,公式確認SKU,年齢・健康ニーズ・味違いあり,A,ピュリナ公式の猫用フードカテゴリ,https://purina.nestle.jp/food/cat/one-dry-adult-salmonandtuna,True,3kg,サーモン＆ツナ,該当なし,official_or_maker_source_verified_round2_purina,verified_content_flavor_sku_round2,False,,verified,https://purina.nestle.jp/food/cat/one-dry-adult-salmonandtuna,ピュリナ公式ページで美味を求める成猫用のチキン/サーモン＆ツナと内容量を確認。Amazon限定容量は注記付きで反映。,2026-07-08
product_0106_r2p002,product_0106,ピュリナ ワン 1歳までの子ねこ用/妊娠・授乳期の母猫用,ピュリナ ワン 1歳までの子ねこ用/妊娠・授乳期の母猫用 チキン 2kg,brand_046,ピュリナ ワン,ネスレ ピュリナ,cat_food,フード,subcat_001,ドライフード,公式確認SKU,年齢・健康ニーズ・味違いあり,A,ピュリナ公式の猫用フードカテゴリ,https://purina.nestle.jp/food/cat/one-dry-kitten-chicken,True,2kg,チキン,該当なし,official_or_maker_source_verified_round2_purina,verified_content_flavor_sku_round2,False,,verified,https://purina.nestle.jp/food/cat/one-dry-kitten-chicken,ピュリナ公式ページで子ねこ用のチキン、サーモン＆ツナと内容量を確認。Amazon限定容量は注記付きで反映。,2026-07-08
product_0106_r2p003,product_0106,ピュリナ ワン 1歳までの子ねこ用/妊娠・授乳期の母猫用,ピュリナ ワン 1歳までの子ねこ用/妊娠・授乳期の母猫用 チキン 4.4kg（Amazon限定）,brand_046,ピュリナ ワン,ネスレ ピュリナ,cat_food,フード,subcat_001,ドライフード,公式確認SKU,年齢・健康ニーズ・味違いあり,A,ピュリナ公式の猫用フードカテゴリ,https://purina.nestle.jp/food/cat/one-dry-kitten-chicken,True,4.4kg（Amazon限定）,チキン,該当なし,official_or_maker_source_verified_round2_purina,verified_content_flavor_sku_round2,False,,verified,https://purina.nestle.jp/food/cat/one-dry-kitten-chicken,ピュリナ公式ページで子ねこ用のチキン、サーモン＆ツナと内容量を確認。Amazon限定容量は注記付きで反映。,2026-07-08
product_0034_r3002,product_0034,メディファス 子ねこ 12か月まで,メディファス 子ねこ 12か月まで チキン味 750g(250g×3),brand_056,メディファス,ペットライン,cat_food,フード,subcat_001,ドライフード,公式確認SKU,年齢/体質/味違いあり,A,国産フード系の主要ブランド,https://www.petline.co.jp/cat/MFD/U5200/,true,750g(250g×3),チキン味,該当なし,official_or_maker_source_verified_round3,verified_content_flavor_sku_round3,false,,verified,https://www.petline.co.jp/cat/MFD/U5200/,ペットライン公式商品ページでチキン味の内容量を確認。,2026-07-08
product_0034_r3003,product_0034,メディファス 子ねこ 12か月まで,メディファス 子ねこ 12か月まで チキン味 1.5kg(250g×6),brand_056,メディファス,ペットライン,cat_food,フード,subcat_001,ドライフード,公式確認SKU,年齢/体質/味違いあり,A,国産フード系の主要ブランド,https://www.petline.co.jp/cat/MFD/U5200/,true,1.5kg(250g×6),チキン味,該当なし,official_or_maker_source_verified_round3,verified_content_flavor_sku_round3,false,,verified,https://www.petline.co.jp/cat/MFD/U5200/,ペットライン公式商品ページでチキン味の内容量を確認。,2026-07-08
product_0036_r3002,product_0036,メディファス 避妊・去勢後のケア 子ねこから10歳まで,メディファス 避妊・去勢後のケア 子ねこから10歳まで チキン＆フィッシュ味 705g(235g×3),brand_056,メディファス,ペットライン,cat_food,フード,subcat_001,ドライフード,公式確認SKU,年齢/体質/味違いあり,A,国産フード系の主要ブランド,https://www.petline.co.jp/cat/MFD/U5231/,true,705g(235g×3),チキン＆フィッシュ味,該当なし,official_or_maker_source_verified_round3,verified_content_flavor_sku_round3,false,,verified,https://www.petline.co.jp/cat/MFD/U5231/,ペットライン公式商品ページでチキン＆フィッシュ味の内容量を確認。,2026-07-08
product_0036_r3003,product_0036,メディファス 避妊・去勢後のケア 子ねこから10歳まで,メディファス 避妊・去勢後のケア 子ねこから10歳まで チキン＆フィッシュ味 1.41kg(235g×6),brand_056,メディファス,ペットライン,cat_food,フード,subcat_001,ドライフード,公式確認SKU,年齢/体質/味違いあり,A,国産フード系の主要ブランド,https://www.petline.co.jp/cat/MFD/U5231/,true,1.41kg(235g×6),チキン＆フィッシュ味,該当なし,official_or_maker_source_verified_round3,verified_content_flavor_sku_round3,false,,verified,https://www.petline.co.jp/cat/MFD/U5231/,ペットライン公式商品ページでチキン＆フィッシュ味の内容量を確認。,2026-07-08
product_0036_r3004,product_0036,メディファス 避妊・去勢後のケア 子ねこから10歳まで,メディファス 避妊・去勢後のケア 子ねこから10歳まで チキン＆フィッシュ味 2.7kg(450g×6),brand_056,メディファス,ペットライン,cat_food,フード,subcat_001,ドライフード,公式確認SKU,年齢/体質/味違いあり,A,国産フード系の主要ブランド,https://www.petline.co.jp/cat/MFD/U5231/,true,2.7kg(450g×6),チキン＆フィッシュ味,該当なし,official_or_maker_source_verified_round3,verified_content_flavor_sku_round3,false,,verified,https://www.petline.co.jp/cat/MFD/U5231/,ペットライン公式商品ページでチキン＆フィッシュ味の内容量を確認。,2026-07-08
product_0036_r3005,product_0036,メディファス 避妊・去勢後のケア 子ねこから10歳まで,メディファス 避妊・去勢後のケア 子ねこから10歳まで チキン＆フィッシュ味 5.4kg(450g×12),brand_056,メディファス,ペットライン,cat_food,フード,subcat_001,ドライフード,公式確認SKU,年齢/体質/味違いあり,A,国産フード系の主要ブランド,https://www.petline.co.jp/cat/MFD/U5231/,true,5.4kg(450g×12),チキン＆フィッシュ味,該当なし,official_or_maker_source_verified_round3,verified_content_flavor_sku_round3,false,,verified,https://www.petline.co.jp/cat/MFD/U5231/,ペットライン公式商品ページでチキン＆フィッシュ味の内容量を確認。,2026-07-08
product_0037_r3002,product_0037,メディファス 室内猫 毛玉ケアプラス,メディファス 室内猫 毛玉ケアプラス 1歳から チキン＆フィッシュ味 1.41kg(235g×6),brand_056,メディファス,ペットライン,cat_food,フード,subcat_001,ドライフード,公式確認SKU,年齢/体質/味違いあり,A,国産フード系の主要ブランド,https://www.petline.co.jp/cat/MFD/U5210/,true,1.41kg(235g×6),チキン＆フィッシュ味,該当なし,official_or_maker_source_verified_round3,verified_content_flavor_sku_round3,false,,verified,https://www.petline.co.jp/cat/MFD/U5210/,ペットライン公式商品ページで年齢別のチキン＆フィッシュ味と内容量を確認。,2026-07-08
product_0037_r3003,product_0037,メディファス 室内猫 毛玉ケアプラス,メディファス 室内猫 毛玉ケアプラス 1歳から チキン＆フィッシュ味 2.7kg(450g×6),brand_056,メディファス,ペットライン,cat_food,フード,subcat_001,ドライフード,公式確認SKU,年齢/体質/味違いあり,A,国産フード系の主要ブランド,https://www.petline.co.jp/cat/MFD/U5210/,true,2.7kg(450g×6),チキン＆フィッシュ味,該当なし,official_or_maker_source_verified_round3,verified_content_flavor_sku_round3,false,,verified,https://www.petline.co.jp/cat/MFD/U5210/,ペットライン公式商品ページで年齢別のチキン＆フィッシュ味と内容量を確認。,2026-07-08
product_0037_r3004,product_0037,メディファス 室内猫 毛玉ケアプラス,メディファス 室内猫 毛玉ケアプラス 1歳から チキン＆フィッシュ味 5.4kg(450g×12),brand_056,メディファス,ペットライン,cat_food,フード,subcat_001,ドライフード,公式確認SKU,年齢/体質/味違いあり,A,国産フード系の主要ブランド,https://www.petline.co.jp/cat/MFD/U5210/,true,5.4kg(450g×12),チキン＆フィッシュ味,該当なし,official_or_maker_source_verified_round3,verified_content_flavor_sku_round3,false,,verified,https://www.petline.co.jp/cat/MFD/U5210/,ペットライン公式商品ページで年齢別のチキン＆フィッシュ味と内容量を確認。,2026-07-08
product_0037_r3006,product_0037,メディファス 室内猫 毛玉ケアプラス,メディファス 室内猫 毛玉ケアプラス 7歳から チキン＆フィッシュ味 1.41kg(235g×6),brand_056,メディファス,ペットライン,cat_food,フード,subcat_001,ドライフード,公式確認SKU,年齢/体質/味違いあり,A,国産フード系の主要ブランド,https://www.petline.co.jp/cat/MFD/MFD-38/,true,1.41kg(235g×6),チキン＆フィッシュ味,該当なし,official_or_maker_source_verified_round3,verified_content_flavor_sku_round3,false,,verified,https://www.petline.co.jp/cat/MFD/MFD-38/,ペットライン公式商品ページで年齢別のチキン＆フィッシュ味と内容量を確認。,2026-07-08
product_0037_r3007,product_0037,メディファス 室内猫 毛玉ケアプラス,メディファス 室内猫 毛玉ケアプラス 7歳から チキン＆フィッシュ味 2.7kg(450g×6),brand_056,メディファス,ペットライン,cat_food,フード,subcat_001,ドライフード,公式確認SKU,年齢/体質/味違いあり,A,国産フード系の主要ブランド,https://www.petline.co.jp/cat/MFD/MFD-38/,true,2.7kg(450g×6),チキン＆フィッシュ味,該当なし,official_or_maker_source_verified_round3,verified_content_flavor_sku_round3,false,,verified,https://www.petline.co.jp/cat/MFD/MFD-38/,ペットライン公式商品ページで年齢別のチキン＆フィッシュ味と内容量を確認。,2026-07-08
product_0037_r3009,product_0037,メディファス 室内猫 毛玉ケアプラス,メディファス 室内猫 毛玉ケアプラス 11歳から チキン＆フィッシュ味 1.41kg(235g×6),brand_056,メディファス,ペットライン,cat_food,フード,subcat_001,ドライフード,公式確認SKU,年齢/体質/味違いあり,A,国産フード系の主要ブランド,https://www.petline.co.jp/cat/MFD/U5220/,true,1.41kg(235g×6),チキン＆フィッシュ味,該当なし,official_or_maker_source_verified_round3,verified_content_flavor_sku_round3,false,,verified,https://www.petline.co.jp/cat/MFD/U5220/,ペットライン公式商品ページで年齢別のチキン＆フィッシュ味と内容量を確認。,2026-07-08
product_0037_r3010,product_0037,メディファス 室内猫 毛玉ケアプラス,メディファス 室内猫 毛玉ケアプラス 11歳から チキン＆フィッシュ味 2.7kg(450g×6),brand_056,メディファス,ペットライン,cat_food,フード,subcat_001,ドライフード,公式確認SKU,年齢/体質/味違いあり,A,国産フード系の主要ブランド,https://www.petline.co.jp/cat/MFD/U5220/,true,2.7kg(450g×6),チキン＆フィッシュ味,該当なし,official_or_maker_source_verified_round3,verified_content_flavor_sku_round3,false,,verified,https://www.petline.co.jp/cat/MFD/U5220/,ペットライン公式商品ページで年齢別のチキン＆フィッシュ味と内容量を確認。,2026-07-08
