source_id,product_id,source_type,source_url,source_status,checked_at,note
source-pet-aquarium_fish-018,pet-aquarium_fish-018,official_product_catalog,https://www.kyorin-net.co.jp/product/index.html,verified_active,2026-07-18,キョーリン公式商品一覧でひかりクレスト ミニキャットを確認。
source-pet-aquarium_fish-019,pet-aquarium_fish-019,official_product_catalog,https://www.kyorin-net.co.jp/product/index.html,not_found_official,2026-07-18,キョーリン公式現行商品一覧にひかりクレスト フレークを確認できない。
source-pet-aquarium_fish-020,pet-aquarium_fish-020,official_product_catalog,https://www.kyorin-net.co.jp/product/index.html,verified_active,2026-07-18,キョーリン公式商品一覧でシクリッドエクセルを確認。
source-pet-aquarium_fish-021,pet-aquarium_fish-021,official_product_catalog,https://www.kyorin-net.co.jp/product/index.html,verified_active,2026-07-18,キョーリン公式商品一覧でシクリッドバイオゴールドを確認。
source-pet-aquarium_fish-022,pet-aquarium_fish-022,official_product_catalog,https://www.kyorin-net.co.jp/product/index.html,not_found_official,2026-07-18,キョーリン公式現行商品一覧にブラッドレッドパロットプラスを確認できない。
source-pet-aquarium_fish-023,pet-aquarium_fish-023,official_product_catalog,https://www.kyorin-net.co.jp/product/index.html,verified_active,2026-07-18,キョーリン公式商品一覧でネオプロスを確認。
source-pet-aquarium_fish-024,pet-aquarium_fish-024,official_product_lineup,https://www.kyorin-net.co.jp/product/index.html,verified_active,2026-07-18,公式メダカ・川魚用飼料一覧ですくすくメダカを確認。
source-pet-aquarium_fish-025,pet-aquarium_fish-025,official_product_lineup,https://www.kyorin-net.co.jp/product/index.html,verified_active,2026-07-18,公式メダカ・川魚用飼料一覧で教材メダカのエサを確認。
source-pet-aquarium_fish-026,pet-aquarium_fish-026,official_product_lineup,https://www.kyorin-net.co.jp/product/index.html,verified_active,2026-07-18,公式メダカ・川魚用飼料一覧でメダカのエサ うきうきフレークを確認。
source-pet-aquarium_fish-027,pet-aquarium_fish-027,official_product_lineup,https://www.kyorin-net.co.jp/product/index.html,verified_active,2026-07-18,公式メダカ・川魚用飼料一覧で教材ちびっこメダカのエサを確認。
source-pet-aquarium_fish-028,pet-aquarium_fish-028,official_product_lineup,https://www.kyorin-net.co.jp/product/index.html,verified_active,2026-07-18,公式メダカ・川魚用飼料一覧でメダカプロスベビーを確認。
source-pet-aquarium_fish-029,pet-aquarium_fish-029,official_product_page,https://www.kyorin-net.co.jp/fresh/fr12.html,verified_active,2026-07-18,公式商品ページでメダカプロスを確認。
source-pet-aquarium_fish-030,pet-aquarium_fish-030,official_product_lineup,https://www.kyorin-net.co.jp/product/index.html,verified_active,2026-07-18,公式メダカ・川魚用飼料一覧でメダカプロス 産卵繁殖を確認。
source-pet-aquarium_fish-031,pet-aquarium_fish-031,official_product_lineup,https://www.kyorin-net.co.jp/product/index.html,verified_active,2026-07-18,公式メダカ・川魚用飼料一覧でメダカプロス色揚を確認。
source-pet-aquarium_fish-032,pet-aquarium_fish-032,official_product_lineup,https://www.kyorin-net.co.jp/product/index.html,verified_active,2026-07-18,公式メダカ・川魚用飼料一覧でひかりメダカフレークを確認。
source-pet-aquarium_fish-033,pet-aquarium_fish-033,official_product_lineup,https://www.kyorin-net.co.jp/product/index.html,verified_active,2026-07-18,公式メダカ・川魚用飼料一覧でメダカベビー・稚魚のエサ ハイパー育成を確認。
source-pet-aquarium_fish-034,pet-aquarium_fish-034,official_product_lineup,https://www.kyorin-net.co.jp/product/index.html,verified_active,2026-07-18,公式メダカ・川魚用飼料一覧でメダカ幼魚 ハイパー育成を確認。
source-pet-aquarium_fish-035,pet-aquarium_fish-035,official_product_lineup,https://www.kyorin-net.co.jp/product/index.html,verified_active,2026-07-18,公式メダカ・川魚用飼料一覧でメダカのエサ 産卵繁殖用を確認。
source-pet-aquarium_fish-036,pet-aquarium_fish-036,official_product_lineup,https://www.kyorin-net.co.jp/product/index.html,verified_active,2026-07-18,公式メダカ・川魚用飼料一覧でメダカのエサ ハイパー色揚を確認。
source-pet-aquarium_fish-037,pet-aquarium_fish-037,official_product_lineup,https://www.kyorin-net.co.jp/product/index.html,verified_active,2026-07-18,公式メダカ・川魚用飼料一覧でメダカのエサ ハイパー良消化を確認。
source-pet-aquarium_fish-038,pet-aquarium_fish-038,official_product_lineup,https://www.kyorin-net.co.jp/product/index.html,verified_active,2026-07-18,公式メダカ・川魚用飼料一覧でメダカの舞ベビーを確認。
source-pet-aquarium_fish-039,pet-aquarium_fish-039,official_product_lineup,https://www.kyorin-net.co.jp/product/index.html,verified_active,2026-07-18,公式メダカ・川魚用飼料一覧でメダカの舞ネクストを確認。
source-pet-aquarium_fish-040,pet-aquarium_fish-040,official_product_lineup,https://www.kyorin-net.co.jp/product/index.html,verified_active,2026-07-18,公式メダカ・川魚用飼料一覧でメダカの舞コンプリートを確認。
source-pet-aquarium_fish-041,pet-aquarium_fish-041,official_product_lineup,https://www.kyorin-net.co.jp/product/index.html,verified_active,2026-07-18,公式メダカ・川魚用飼料一覧でメダカの舞ブリードを確認。
source-pet-aquarium_fish-042,pet-aquarium_fish-042,official_product_lineup,https://www.kyorin-net.co.jp/product/index.html,verified_active,2026-07-18,公式メダカ・川魚用飼料一覧でメダカの舞スーパーオレンジを確認。
source-pet-aquarium_fish-043,pet-aquarium_fish-043,official_product_lineup,https://www.kyorin-net.co.jp/product/index.html,verified_active,2026-07-18,公式メダカ・川魚用飼料一覧でメダカの舞メンテナンスを確認。
source-pet-aquarium_fish-044,pet-aquarium_fish-044,official_product_catalog,https://www.kyorin-net.co.jp/product/index.html,verified_active,2026-07-18,キョーリン公式商品一覧でパラクリア パウダーを確認。
source-pet-aquarium_fish-045,pet-aquarium_fish-045,official_product_catalog,https://www.kyorin-net.co.jp/product/index.html,verified_active,2026-07-18,キョーリン公式商品一覧でパラクリア 顆粒を確認。
source-pet-aquarium_fish-046,pet-aquarium_fish-046,official_product_lineup,https://www.kyorin-net.co.jp/product/index.html,verified_active,2026-07-18,公式商品一覧でひかりプランクトンを確認。
source-pet-aquarium_fish-047,pet-aquarium_fish-047,official_product_lineup,https://www.kyorin-net.co.jp/product/index.html,verified_active,2026-07-18,公式商品一覧でイージーブラインを確認。
source-pet-aquarium_fish-048,pet-aquarium_fish-048,official_product_catalog,https://www.kyorin-net.co.jp/product/index.html,verified_active,2026-07-18,キョーリン公式商品一覧で観賞魚用メチレンブルー液を確認。
source-pet-aquarium_fish-049,pet-aquarium_fish-049,official_product_catalog,https://www.kyorin-net.co.jp/product/index.html,not_found_official,2026-07-18,キョーリン公式現行商品一覧にニューグリーンFを確認できない。
source-pet-aquarium_fish-050,pet-aquarium_fish-050,official_product_catalog,https://www.kyorin-net.co.jp/product/index.html,not_found_official,2026-07-18,キョーリン公式現行商品一覧にグリーンFゴールド顆粒を確認できない。
source-pet-aquarium_fish-051,pet-aquarium_fish-051,official_product_catalog,https://www.kyorin-net.co.jp/product/index.html,not_found_official,2026-07-18,キョーリン公式現行商品一覧にアグテンを確認できない。
source-pet-aquarium_fish-052,pet-aquarium_fish-052,official_product_catalog,https://www.kyorin-net.co.jp/product/index.html,not_found_official,2026-07-18,キョーリン公式現行商品一覧にカミハタ カルキ抜きを確認できない。メーカー不整合候補。
source-pet-aquarium_fish-053,pet-aquarium_fish-053,official_product_catalog,https://www.kyorin-net.co.jp/product/index.html,not_found_official,2026-07-18,キョーリン公式現行商品一覧にひかりウェーブ 濾材を確認できない。
source-pet-reptile_amphibian-001,pet-reptile_amphibian-001,official_product_lineup,https://www.kyorin-net.co.jp/turtle/index.html,verified_active,2026-07-18,公式両生類・爬虫類用飼料一覧でカメプロスを確認。
source-pet-reptile_amphibian-002,pet-reptile_amphibian-002,official_product_lineup,https://www.kyorin-net.co.jp/turtle/index.html,verified_active,2026-07-18,公式両生類・爬虫類用飼料一覧でカメプロス プレミアムを確認。
source-pet-reptile_amphibian-003,pet-reptile_amphibian-003,official_product_lineup,https://www.kyorin-net.co.jp/turtle/index.html,verified_active,2026-07-18,公式両生類・爬虫類用飼料一覧でカメプロス 沈下性を確認。
source-pet-reptile_amphibian-004,pet-reptile_amphibian-004,official_product_lineup,https://www.kyorin-net.co.jp/turtle/index.html,verified_active,2026-07-18,公式現行名称は超おおきなカメのエサ ハイパークリア。容量を除くプロダクトとして確認。
source-pet-reptile_amphibian-005,pet-reptile_amphibian-005,official_product_page,https://www.kyorin-net.co.jp/extra/ex12.html,verified_active,2026-07-18,公式商品ページでレオパゲルを確認。ヒョウモントカゲモドキ向け総合栄養食。
source-pet-reptile_amphibian-006,pet-reptile_amphibian-006,official_product_lineup,https://www.kyorin-net.co.jp/turtle/index.html,not_found_official,2026-07-18,公式現行名称はフトアゴゲルでありひかりクレスト フトアゴは確認できない。名称変更・重複候補。
source-pet-reptile_amphibian-007,pet-reptile_amphibian-007,official_product_lineup,https://www.kyorin-net.co.jp/turtle/index.html,not_found_official,2026-07-18,公式現行名称はレオパゲルまたはレオパドライでありひかりクレスト レオパは確認できない。名称変更・重複候補。
source-pet-reptile_amphibian-008,pet-reptile_amphibian-008,official_product_lineup,https://www.kyorin-net.co.jp/turtle/index.html,verified_active,2026-07-18,公式両生類・爬虫類用飼料一覧でひかりクレストタートルを確認。
source-pet-reptile_amphibian-009,pet-reptile_amphibian-009,official_product_lineup,https://www.kyorin-net.co.jp/turtle/index.html,verified_active,2026-07-18,公式両生類・爬虫類用飼料一覧でひかりベルツノを確認。
source-pet-reptile_amphibian-010,pet-reptile_amphibian-010,official_product_lineup,https://www.kyorin-net.co.jp/turtle/index.html,verified_active,2026-07-18,公式両生類・爬虫類用飼料一覧でひかりウーパールーパーを確認。
source-pet-reptile_amphibian-011,pet-reptile_amphibian-011,official_manual,https://product.gex-fp.co.jp/p_manuals/987/ReptileHeat2024.pdf,verified_active,2026-07-18,ジェックス公式取扱説明書でレプタイルヒートを確認。
source-pet-reptile_amphibian-012,pet-reptile_amphibian-012,official_product_catalog,https://product.gex-fp.co.jp/exoterra/?cid=404&m=ProductList,verified_active,2026-07-19,GEX公式ライティング一覧でヒートグローを確認。ワット数違いは統合。
source-pet-reptile_amphibian-013,pet-reptile_amphibian-013,official_product_catalog,https://product.gex-fp.co.jp/exoterra/?cid=404&m=ProductList,verified_active,2026-07-19,GEX公式ライティング一覧でサングローシリーズを確認。ワット数違いは統合。
source-pet-reptile_amphibian-014,pet-reptile_amphibian-014,official_product_catalog,https://product.gex-fp.co.jp/exoterra/?cid=402&m=ProductList,verified_active,2026-07-19,GEX公式UV球一覧でナチュラルライトを確認。ワット数違いは統合。
source-pet-reptile_amphibian-015,pet-reptile_amphibian-015,official_product_catalog,https://product.gex-fp.co.jp/exoterra/?cid=402&m=ProductList,not_found_official,2026-07-19,GEX公式現行UV球一覧にレプティグローを確認できない。現行掲載はレプタイルUVB。
source-pet-reptile_amphibian-016,pet-reptile_amphibian-016,official_product_catalog,https://product.gex-fp.co.jp/exoterra/?cid=402&m=ProductList,not_found_official,2026-07-19,GEX公式現行UV球一覧にレプティソーラーを確認できない。現行掲載はソーラーグローUV。
source-pet-reptile_amphibian-017,pet-reptile_amphibian-017,official_product_catalog,https://product.gex-fp.co.jp/exoterra/?cid=406&m=ProductList,verified_active,2026-07-19,GEX公式保温器具一覧でヒーティングトップを確認。サイズ違いは統合。
source-pet-reptile_amphibian-018,pet-reptile_amphibian-018,official_product_catalog,https://product.gex-fp.co.jp/exoterra/?cid=405&m=ProductList,verified_active,2026-07-19,GEX公式照明器具一覧でライトドームを確認。サイズ違いは統合。
source-pet-reptile_amphibian-019,pet-reptile_amphibian-019,official_product_catalog,https://product.gex-fp.co.jp/exoterra/?cid=405&m=ProductList,verified_active,2026-07-19,GEX公式照明器具一覧でクリップスタンド グロースタンドを確認。
source-pet-reptile_amphibian-020,pet-reptile_amphibian-020,official_product_catalog,https://product.gex-fp.co.jp/exoterra/?cid=406&m=ProductList,not_found_official,2026-07-19,GEX公式現行保温器具一覧にサーモスタットを商品名として確認できない。現行掲載はイージーグローサーモとタイマーサーモ。
source-pet-reptile_amphibian-021,pet-reptile_amphibian-021,official_product_catalog,https://product.gex-fp.co.jp/exoterra/?m=ProductList&cid=417,verified_active,2026-07-19,GEX公式床材一覧でデザートサンド レッドを確認。色を除くプロダクトとして統合。
source-pet-reptile_amphibian-022,pet-reptile_amphibian-022,official_product_catalog,https://product.gex-fp.co.jp/exoterra/?cid=417&m=ProductList,not_found_official,2026-07-19,GEX公式現行床材一覧にサンドマットを確認できない。
source-pet-reptile_amphibian-023,pet-reptile_amphibian-023,official_product_page,https://www.gex-fp.co.jp/exoterra/blog/products/rainforest-forestbark/,verified_active,2026-07-18,Exo Terra公式記事でフォレストバークを確認。
source-pet-reptile_amphibian-024,pet-reptile_amphibian-024,official_product_catalog,https://product.gex-fp.co.jp/exoterra/?cid=417&m=ProductList,not_found_official,2026-07-19,GEX公式現行床材一覧にココナッツチップを確認できない。現行掲載はテラリウムハスク。
source-pet-reptile_amphibian-025,pet-reptile_amphibian-025,official_product_catalog,https://product.gex-fp.co.jp/exoterra/?m=ProductList&cid=417,verified_active,2026-07-19,GEX公式床材一覧でテラリウムソイルを確認。
source-pet-reptile_amphibian-026,pet-reptile_amphibian-026,official_product_catalog,https://product.gex-fp.co.jp/exoterra/?cid=412&m=ProductList,not_found_official,2026-07-19,GEX公式現行えさ皿一覧にレプティボウルを確認できない。現行掲載はフィーディングディッシュ。
source-pet-reptile_amphibian-027,pet-reptile_amphibian-027,official_product_catalog,https://product.gex-fp.co.jp/exoterra/?cid=413&m=ProductList,verified_active,2026-07-19,GEX公式水のみ皿一覧でウォーターディッシュを確認。サイズ違いは統合。
source-pet-reptile_amphibian-028,pet-reptile_amphibian-028,official_product_catalog,https://product.gex-fp.co.jp/exoterra/?cid=410&m=ProductList,verified_active,2026-07-19,GEX公式栄養補助食品一覧でカルシウムを確認。容量違いは統合。
source-pet-reptile_amphibian-029,pet-reptile_amphibian-029,official_product_catalog,https://product.gex-fp.co.jp/exoterra/?cid=410&m=ProductList,verified_active,2026-07-19,GEX公式栄養補助食品一覧でマルチビタミンを確認。ビタミンパウダーとして統合。
source-pet-reptile_amphibian-030,pet-reptile_amphibian-030,official_product_catalog,https://product.gex-fp.co.jp/exoterra/?cid=408&m=ProductList,verified_active,2026-07-19,GEX公式湿度管理用品一覧でモンスーンナノとモンスーンソロを確認。
source-pet-insect-002,pet-insect-002,official_product_catalog,https://wraios.co.jp/kbfarm.htm,not_found_official,2026-07-19,KBファーム公式現行商品一覧にすこやかゼリーを確認できない。現行掲載はプロゼリー。
source-pet-insect-003,pet-insect-003,official_product_catalog,https://wraios.co.jp/kbfarm.htm,not_found_official,2026-07-19,KBファーム公式現行商品一覧に昆虫ゼリー 高タンパクを確認できない。現行掲載はプロゼリー。
source-pet-insect-004,pet-insect-004,official_product_catalog,https://wraios.co.jp/kbfarm.htm,not_found_official,2026-07-19,KBファーム公式現行商品一覧に昆虫ゼリー カブトムシ用を確認できない。
source-pet-insect-005,pet-insect-005,official_product_catalog,https://wraios.co.jp/kbfarm.htm,not_found_official,2026-07-19,KBファーム公式現行商品一覧に昆虫ゼリー クワガタ用を確認できない。
source-pet-insect-006,pet-insect-006,official_product_catalog,https://www.fujikon.net/04mat.htm,not_found_official,2026-07-19,フジコン公式現行昆虫マット一覧にバイオ発酵マットを確認できない。現行掲載はデブロPro発酵マット等。
source-pet-insect-007,pet-insect-007,official_product_catalog,https://www.fujikon.net/04mat.htm,not_found_official,2026-07-19,フジコン公式現行昆虫マット一覧にくぬぎマットを確認できない。
source-pet-insect-008,pet-insect-008,official_product_catalog,https://www.fujikon.net/04mat.htm,not_found_official,2026-07-19,フジコン公式現行昆虫マット一覧に昆虫育成マットを確認できない。
source-pet-insect-009,pet-insect-009,official_product_catalog,https://www.fujikon.net/04mat.htm,not_found_official,2026-07-19,フジコン公式現行昆虫マット一覧にカブトムシ育成マットを確認できない。
source-pet-insect-010,pet-insect-010,official_product_catalog,https://www.fujikon.net/04mat02.htm,not_found_official,2026-07-19,フジコン公式現行昆虫マット一覧にクワガタ育成マットを確認できない。
source-pet-insect-011,pet-insect-011,official_product_catalog,https://fujikon.net/,not_found_official,2026-07-19,フジコン公式現行商品一覧に昆虫飼育用朽木を確認できない。現行掲載は用途別の産卵材。
source-pet-insect-012,pet-insect-012,official_product_catalog,https://fujikon.net/,not_found_official,2026-07-19,フジコン公式現行商品一覧に産卵木を確認できない。現行掲載は用途別の産卵材。
source-pet-insect-013,pet-insect-013,official_product_catalog,https://page.mkgr.jp/product/insect/category-1359/,not_found_official,2026-07-19,マルカン公式現行昆虫フード一覧に昆虫ゼリー フルーツを確認できない。現行掲載はフルーツ農園フラット。
source-pet-insect-014,pet-insect-014,official_product_catalog,https://page.mkgr.jp/product/insect/category-1359/,not_found_official,2026-07-19,マルカン公式現行昆虫フード一覧に昆虫ゼリー 昆虫飼育用を確認できない。
source-pet-insect-015,pet-insect-015,official_product_catalog,https://page.mkgr.jp/product/insect/category-1359/,not_found_official,2026-07-19,マルカン公式現行昆虫フード一覧にカブトムシの蜜を確認できない。
source-pet-insect-016,pet-insect-016,official_product_catalog,https://page.mkgr.jp/product/insect/,not_found_official,2026-07-19,マルカン公式現行昆虫用品一覧に昆虫用保湿スプレーを確認できない。
source-pet-insect-017,pet-insect-017,official_product_catalog,https://page.mkgr.jp/product/insect/,not_found_official,2026-07-19,マルカン公式現行昆虫用品一覧に昆虫飼育用止まり木を確認できない。
source-pet-dog-041,pet-dog-041,official_catalog,https://jp.unicharmpet.com/ja/dog/toilet-sheets.html,verified_active,2026-07-18,プロダクトの存在確認用。容量別SKU、JAN、販売継続は未検証。 
source-pet-dog-042,pet-dog-042,official_catalog,https://jp.unicharmpet.com/ja/dog/diaper.html,verified_active,2026-07-18,プロダクトの存在確認用。容量別SKU、JAN、販売継続は未検証。 
source-pet-dog-043,pet-dog-043,official_catalog,https://jp.unicharmpet.com/ja/dog/toilet.html,verified_active,2026-07-18,プロダクトの存在確認用。容量別SKU、JAN、販売継続は未検証。 
source-pet-dog-044,pet-dog-044,official_catalog,https://www.joypet.jp/dog/,verified_active,2026-07-18,プロダクトの存在確認用。容量別SKU、JAN、販売継続は未検証。 
source-pet-dog-045,pet-dog-045,official_catalog,https://www.joypet.jp/dog/,verified_active,2026-07-18,プロダクトの存在確認用。容量別SKU、JAN、販売継続は未検証。 
source-pet-dog-046,pet-dog-046,official_catalog,https://www.joypet.jp/dog/,verified_active,2026-07-18,プロダクトの存在確認用。容量別SKU、JAN、販売継続は未検証。 
source-pet-dog-047,pet-dog-047,official_catalog,https://www.joypet.jp/dog/,verified_active,2026-07-18,プロダクトの存在確認用。容量別SKU、JAN、販売継続は未検証。 
source-pet-dog-048,pet-dog-048,official_catalog,https://www.petio.com/products/dog/,verified_active,2026-07-18,プロダクトの存在確認用。容量別SKU、JAN、販売継続は未検証。 
source-pet-dog-049,pet-dog-049,official_catalog,https://www.morinyu.co.jp/pet/,verified_active,2026-07-18,プロダクトの存在確認用。容量別SKU、JAN、販売継続は未検証。 
source-pet-dog-050,pet-dog-050,official_catalog,https://www.lion-pet.co.jp/products/dog/,verified_active,2026-07-18,プロダクトの存在確認用。容量別SKU、JAN、販売継続は未検証。 
source-pet-dog-051,pet-dog-051,official_catalog,https://www.lion-pet.co.jp/products/dog/,verified_active,2026-07-18,プロダクトの存在確認用。容量別SKU、JAN、販売継続は未検証。 
source-pet-dog-052,pet-dog-052,official_catalog,https://www.lion-pet.co.jp/products/dog/,verified_active,2026-07-18,プロダクトの存在確認用。容量別SKU、JAN、販売継続は未検証。 
source-pet-rabbit-022,pet-rabbit-022,official_catalog,https://www.gex-fp.co.jp/animal/,verified_active,2026-07-18,プロダクトの存在確認用。容量別SKU、JAN、販売継続は未検証。 
source-pet-rabbit-023,pet-rabbit-023,official_catalog,https://www.gex-fp.co.jp/animal/,verified_active,2026-07-18,プロダクトの存在確認用。容量別SKU、JAN、販売継続は未検証。 
source-pet-rabbit-024,pet-rabbit-024,official_catalog,https://www.gex-fp.co.jp/animal/,verified_active,2026-07-18,プロダクトの存在確認用。容量別SKU、JAN、販売継続は未検証。 
source-pet-rabbit-025,pet-rabbit-025,official_catalog,https://www.gex-fp.co.jp/animal/,verified_active,2026-07-18,プロダクトの存在確認用。容量別SKU、JAN、販売継続は未検証。 
source-pet-rabbit-026,pet-rabbit-026,official_catalog,https://www.gex-fp.co.jp/animal/,verified_active,2026-07-18,プロダクトの存在確認用。容量別SKU、JAN、販売継続は未検証。 
source-pet-rabbit-027,pet-rabbit-027,official_catalog,https://www.gex-fp.co.jp/animal/,verified_active,2026-07-18,プロダクトの存在確認用。容量別SKU、JAN、販売継続は未検証。 
source-pet-rabbit-028,pet-rabbit-028,official_catalog,https://www.gex-fp.co.jp/animal/,verified_active,2026-07-18,プロダクトの存在確認用。容量別SKU、JAN、販売継続は未検証。 
source-pet-rabbit-029,pet-rabbit-029,official_catalog,https://www.gex-fp.co.jp/animal/,verified_active,2026-07-18,プロダクトの存在確認用。容量別SKU、JAN、販売継続は未検証。 
source-pet-small_mammal-028,pet-small_mammal-028,official_catalog,https://page.mkgr.jp/product/small_animals/category-1342/,verified_active,2026-07-18,プロダクトの存在確認用。容量別SKU、JAN、販売継続は未検証。 
source-pet-small_mammal-029,pet-small_mammal-029,official_catalog,https://page.mkgr.jp/product/small_animals/,verified_active,2026-07-18,プロダクトの存在確認用。容量別SKU、JAN、販売継続は未検証。 
source-pet-small_mammal-030,pet-small_mammal-030,official_catalog,https://page.mkgr.jp/product/small_animals/,verified_active,2026-07-18,プロダクトの存在確認用。容量別SKU、JAN、販売継続は未検証。 
source-pet-small_mammal-031,pet-small_mammal-031,official_catalog,https://page.mkgr.jp/product/small_animals/,verified_active,2026-07-18,プロダクトの存在確認用。容量別SKU、JAN、販売継続は未検証。 
source-pet-small_mammal-032,pet-small_mammal-032,official_catalog,https://page.mkgr.jp/product/small_animals/,verified_active,2026-07-18,プロダクトの存在確認用。容量別SKU、JAN、販売継続は未検証。 
source-pet-small_mammal-033,pet-small_mammal-033,official_catalog,https://page.mkgr.jp/product/small_animals/,verified_active,2026-07-18,プロダクトの存在確認用。容量別SKU、JAN、販売継続は未検証。 
source-pet-small_mammal-034,pet-small_mammal-034,official_catalog,https://page.mkgr.jp/product/small_animals/,verified_active,2026-07-18,プロダクトの存在確認用。容量別SKU、JAN、販売継続は未検証。 
source-pet-small_mammal-035,pet-small_mammal-035,official_catalog,https://page.mkgr.jp/product/small_animals/,verified_active,2026-07-18,プロダクトの存在確認用。容量別SKU、JAN、販売継続は未検証。 
source-pet-small_mammal-036,pet-small_mammal-036,official_catalog,https://page.mkgr.jp/product/small_animals/,verified_active,2026-07-18,プロダクトの存在確認用。容量別SKU、JAN、販売継続は未検証。 
source-pet-bird-027,pet-bird-027,official_catalog,https://page.mkgr.jp/product/bird/category-1341/,verified_active,2026-07-18,プロダクトの存在確認用。容量別SKU、JAN、販売継続は未検証。 
source-pet-bird-028,pet-bird-028,official_catalog,https://page.mkgr.jp/product/bird/category-1341/,verified_active,2026-07-18,プロダクトの存在確認用。容量別SKU、JAN、販売継続は未検証。 
source-pet-bird-029,pet-bird-029,official_catalog,https://page.mkgr.jp/product/bird/category-1341/,verified_active,2026-07-18,プロダクトの存在確認用。容量別SKU、JAN、販売継続は未検証。 
source-pet-bird-030,pet-bird-030,official_catalog,https://page.mkgr.jp/product/bird/category-1341/,verified_active,2026-07-18,プロダクトの存在確認用。容量別SKU、JAN、販売継続は未検証。 
source-pet-bird-031,pet-bird-031,official_catalog,https://page.mkgr.jp/product/bird/category-1341/,verified_active,2026-07-18,プロダクトの存在確認用。容量別SKU、JAN、販売継続は未検証。 
source-pet-bird-032,pet-bird-032,official_catalog,https://page.mkgr.jp/product/bird/category-1341/,verified_active,2026-07-18,プロダクトの存在確認用。容量別SKU、JAN、販売継続は未検証。 
source-pet-bird-033,pet-bird-033,official_catalog,https://page.mkgr.jp/product/bird/,verified_active,2026-07-18,プロダクトの存在確認用。容量別SKU、JAN、販売継続は未検証。 
source-pet-bird-034,pet-bird-034,official_catalog,https://page.mkgr.jp/product/bird/,verified_active,2026-07-18,プロダクトの存在確認用。容量別SKU、JAN、販売継続は未検証。 
source-pet-bird-035,pet-bird-035,official_catalog,https://page.mkgr.jp/product/bird/,verified_active,2026-07-18,プロダクトの存在確認用。容量別SKU、JAN、販売継続は未検証。 
source-pet-bird-036,pet-bird-036,official_catalog,https://page.mkgr.jp/product/bird/,verified_active,2026-07-18,プロダクトの存在確認用。容量別SKU、JAN、販売継続は未検証。 
source-pet-aquarium_fish-054,pet-aquarium_fish-054,official_catalog,https://spectrumbrands.jp/product-category/aquarium/,verified_active,2026-07-18,プロダクトの存在確認用。容量別SKU、JAN、販売継続は未検証。 
source-pet-aquarium_fish-055,pet-aquarium_fish-055,official_catalog,https://spectrumbrands.jp/product-category/aquarium/,verified_active,2026-07-18,プロダクトの存在確認用。容量別SKU、JAN、販売継続は未検証。 
source-pet-aquarium_fish-056,pet-aquarium_fish-056,official_catalog,https://spectrumbrands.jp/product-category/aquarium/,verified_active,2026-07-18,プロダクトの存在確認用。容量別SKU、JAN、販売継続は未検証。 
source-pet-aquarium_fish-057,pet-aquarium_fish-057,official_catalog,https://spectrumbrands.jp/product-category/aquarium/,verified_active,2026-07-18,プロダクトの存在確認用。容量別SKU、JAN、販売継続は未検証。 
source-pet-aquarium_fish-058,pet-aquarium_fish-058,official_catalog,https://spectrumbrands.jp/product-category/aquarium/,verified_active,2026-07-18,プロダクトの存在確認用。容量別SKU、JAN、販売継続は未検証。 
source-pet-aquarium_fish-059,pet-aquarium_fish-059,official_catalog,https://spectrumbrands.jp/product-category/aquarium/,verified_active,2026-07-18,プロダクトの存在確認用。容量別SKU、JAN、販売継続は未検証。 
source-pet-aquarium_fish-060,pet-aquarium_fish-060,official_catalog,https://spectrumbrands.jp/product-category/aquarium/,verified_active,2026-07-18,プロダクトの存在確認用。容量別SKU、JAN、販売継続は未検証。 
source-pet-aquarium_fish-061,pet-aquarium_fish-061,official_catalog,https://spectrumbrands.jp/product-category/aquarium/,verified_active,2026-07-18,プロダクトの存在確認用。容量別SKU、JAN、販売継続は未検証。 
source-pet-aquarium_fish-062,pet-aquarium_fish-062,official_catalog,https://spectrumbrands.jp/product-category/aquarium/,verified_active,2026-07-18,プロダクトの存在確認用。容量別SKU、JAN、販売継続は未検証。 
source-pet-aquarium_fish-063,pet-aquarium_fish-063,official_catalog,https://spectrumbrands.jp/product-category/aquarium/,verified_active,2026-07-18,プロダクトの存在確認用。容量別SKU、JAN、販売継続は未検証。 
source-pet-aquarium_fish-064,pet-aquarium_fish-064,official_catalog,https://spectrumbrands.jp/product-category/aquarium/,verified_active,2026-07-18,プロダクトの存在確認用。容量別SKU、JAN、販売継続は未検証。 
source-pet-aquarium_fish-065,pet-aquarium_fish-065,official_catalog,https://spectrumbrands.jp/product-category/aquarium/,verified_active,2026-07-18,プロダクトの存在確認用。容量別SKU、JAN、販売継続は未検証。 
source-pet-aquarium_fish-066,pet-aquarium_fish-066,official_catalog,https://spectrumbrands.jp/product-category/aquarium/,verified_active,2026-07-18,プロダクトの存在確認用。容量別SKU、JAN、販売継続は未検証。 
source-pet-aquarium_fish-067,pet-aquarium_fish-067,official_catalog,https://spectrumbrands.jp/product-category/aquarium/,verified_active,2026-07-18,プロダクトの存在確認用。容量別SKU、JAN、販売継続は未検証。 
source-pet-aquarium_fish-068,pet-aquarium_fish-068,official_catalog,https://spectrumbrands.jp/product-category/aquarium/,verified_active,2026-07-18,プロダクトの存在確認用。容量別SKU、JAN、販売継続は未検証。 
