product_id,verification_status,official_url,source_type,checked_at,verification_note
pet-reptile_amphibian-024,not_found_official,https://product.gex-fp.co.jp/exoterra/?cid=417&m=ProductList,official_product_catalog,2026-07-19,GEX公式現行床材一覧にココナッツチップを確認できない。現行掲載はテラリウムハスク。
pet-reptile_amphibian-026,not_found_official,https://product.gex-fp.co.jp/exoterra/?cid=412&m=ProductList,official_product_catalog,2026-07-19,GEX公式現行えさ皿一覧にレプティボウルを確認できない。現行掲載はフィーディングディッシュ。
pet-reptile_amphibian-027,verified_active,https://product.gex-fp.co.jp/exoterra/?cid=413&m=ProductList,official_product_catalog,2026-07-19,GEX公式水のみ皿一覧でウォーターディッシュを確認。サイズ違いは統合。
pet-reptile_amphibian-028,verified_active,https://product.gex-fp.co.jp/exoterra/?cid=410&m=ProductList,official_product_catalog,2026-07-19,GEX公式栄養補助食品一覧でカルシウムを確認。容量違いは統合。
pet-reptile_amphibian-029,verified_active,https://product.gex-fp.co.jp/exoterra/?cid=410&m=ProductList,official_product_catalog,2026-07-19,GEX公式栄養補助食品一覧でマルチビタミンを確認。ビタミンパウダーとして統合。
pet-reptile_amphibian-030,verified_active,https://product.gex-fp.co.jp/exoterra/?cid=408&m=ProductList,official_product_catalog,2026-07-19,GEX公式湿度管理用品一覧でモンスーンナノとモンスーンソロを確認。
pet-rabbit-019,not_found_official,https://www.npf.co.jp/smallanimal-products/rabbit,official_product_catalog,2026-07-19,日本ペットフード公式現行うさぎフード一覧にラビットフード コンフィデンスを確認できない。
pet-rabbit-021,not_found_official,https://www.npf.co.jp/smallanimal-products/rabbit,official_product_catalog,2026-07-19,日本ペットフード公式現行うさぎフード一覧にラビットフード チモシーを確認できない。
pet-bird-011,not_found_official,https://www.npf.co.jp/smallanimal-products/birdfood,official_product_catalog,2026-07-19,日本ペットフード公式現行鳥フード一覧にエクセル 十姉妹を確認できない。
pet-bird-012,not_found_official,https://www.npf.co.jp/smallanimal-products/birdfood,official_product_catalog,2026-07-19,日本ペットフード公式現行鳥フード一覧にエクセル オカメインコを確認できない。
pet-bird-013,not_found_official,https://www.npf.co.jp/smallanimal-products/birdfood,official_product_catalog,2026-07-19,日本ペットフード公式現行鳥フード一覧にエクセル 中型インコを確認できない。
pet-bird-014,not_found_official,https://www.npf.co.jp/smallanimal-products/birdfood,official_product_catalog,2026-07-19,日本ペットフード公式現行鳥フード一覧にエクセル 大型インコを確認できない。
pet-bird-015,not_found_official,https://www.npf.co.jp/smallanimal-products/birdfood,official_product_catalog,2026-07-19,日本ペットフード公式現行鳥フード一覧にエクセル カナリアを確認できない。
pet-bird-016,not_found_official,https://www.npf.co.jp/smallanimal-products/birdfood,official_product_catalog,2026-07-19,日本ペットフード公式現行鳥フード一覧にエクセル 鳩を確認できない。
pet-bird-017,not_found_official,https://www.npf.co.jp/smallanimal-products/birdfood,official_product_catalog,2026-07-19,日本ペットフード公式現行鳥フード一覧にエクセル バードフードを確認できない。
pet-bird-018,not_found_official,https://www.npf.co.jp/smallanimal-products/birdfood,official_product_catalog,2026-07-19,日本ペットフード公式現行鳥フード一覧にエクセル 皮つき餌を確認できない。
pet-rabbit-009,verified_active,https://www.hipet.co.jp/product/%E3%83%81%E3%83%A2%E3%82%B7%E3%83%BC%E3%81%AE%E6%81%B5/,official_product_page,2026-07-19,ハイペット公式商品ページでチモシーの恵を確認。
pet-rabbit-011,verified_active,https://www.hipet.co.jp/product/%E3%81%86%E3%81%95%E3%81%8E%E3%81%AE%E3%81%8D%E3%82%8F%E3%81%BF-850g/,official_product_page,2026-07-19,ハイペット公式商品ページでうさぎのきわみを確認。容量違いは統合。
pet-rabbit-012,verified_active,https://www.hipet.co.jp/en/product/%E8%8B%B1%E8%AA%9E%E3%80%80%E3%81%86%E3%81%95%E3%81%8E%E3%81%AE%E3%81%8D%E3%82%8F%E3%81%BF%E3%83%88%E3%83%AA%E3%83%BC%E3%83%84%E6%AF%9B%E7%8E%89%E3%82%B1%E3%82%A2%E3%80%80%EF%BC%91%EF%BC%90%EF%BC%90/,official_product_page,2026-07-19,ハイペット公式商品ページでうさぎのきわみ トリーツ毛玉ケアを確認。
pet-rabbit-013,verified_active,https://www.hipet.co.jp/product/%E3%83%91%E3%82%B9%E3%83%81%E3%83%A3%E3%83%BC%E3%83%81%E3%83%A2%E3%82%B7%E3%83%BC/,official_product_page,2026-07-19,ハイペット公式商品ページでパスチャーチモシーを確認。
pet-rabbit-014,verified_active,https://www.hipet.co.jp/product/%E3%83%91%E3%82%B9%E3%83%81%E3%83%A3%E3%83%BC%E3%82%A2%E3%83%AB%E3%83%95%E3%82%A1%E3%83%AB%E3%83%95%E3%82%A1/,official_product_page,2026-07-19,ハイペット公式商品ページでパスチャーアルファルファを確認。
pet-rabbit-015,verified_active,https://www.hipet.co.jp/product/%E6%81%B5%E3%83%90%E3%82%A4%E3%82%BF%E3%83%AB%E3%83%A9%E3%83%93%E3%83%83%E3%83%88300g/,official_product_page,2026-07-19,ハイペット公式商品ページで恵バイタルラビットを確認。
pet-bird-019,not_found_official,https://page.mkgr.jp/product/bird/category-1341/,official_product_catalog,2026-07-19,マルカン公式現行小鳥フード一覧に小鳥の主食 セキセイインコを確認できない。
pet-bird-020,not_found_official,https://page.mkgr.jp/product/bird/category-1341/,official_product_catalog,2026-07-19,マルカン公式現行小鳥フード一覧に小鳥の主食 文鳥を確認できない。
pet-bird-021,not_found_official,https://page.mkgr.jp/product/bird/category-1341/,official_product_catalog,2026-07-19,マルカン公式現行小鳥フード一覧に小鳥の主食 オカメインコを確認できない。
pet-bird-022,not_found_official,https://page.mkgr.jp/product/bird/category-1341/,official_product_catalog,2026-07-19,マルカン公式現行小鳥フード一覧に小鳥の主食 中型インコを確認できない。
pet-bird-023,not_found_official,https://page.mkgr.jp/product/bird/category-1341/,official_product_catalog,2026-07-19,マルカン公式現行小鳥フード一覧に小鳥の主食 大型インコを確認できない。
pet-bird-024,not_found_official,https://page.mkgr.jp/product/bird/category-1341/,official_product_catalog,2026-07-19,マルカン公式現行小鳥フード一覧に小鳥のおやつ 粟の穂を確認できない。
pet-bird-025,not_found_official,https://page.mkgr.jp/product/bird/category-1341/,official_product_catalog,2026-07-19,マルカン公式現行小鳥フード一覧に小鳥のおやつ 青菜を確認できない。
pet-bird-026,not_found_official,https://page.mkgr.jp/product/bird/category-1341/,official_product_catalog,2026-07-19,マルカン公式現行小鳥フード一覧に小鳥のおやつ ボレー粉を確認できない。
pet-insect-013,not_found_official,https://page.mkgr.jp/product/insect/category-1359/,official_product_catalog,2026-07-19,マルカン公式現行昆虫フード一覧に昆虫ゼリー フルーツを確認できない。現行掲載はフルーツ農園フラット。
pet-insect-014,not_found_official,https://page.mkgr.jp/product/insect/category-1359/,official_product_catalog,2026-07-19,マルカン公式現行昆虫フード一覧に昆虫ゼリー 昆虫飼育用を確認できない。
pet-insect-015,not_found_official,https://page.mkgr.jp/product/insect/category-1359/,official_product_catalog,2026-07-19,マルカン公式現行昆虫フード一覧にカブトムシの蜜を確認できない。
pet-insect-016,not_found_official,https://page.mkgr.jp/product/insect/,official_product_catalog,2026-07-19,マルカン公式現行昆虫用品一覧に昆虫用保湿スプレーを確認できない。
pet-insect-017,not_found_official,https://page.mkgr.jp/product/insect/,official_product_catalog,2026-07-19,マルカン公式現行昆虫用品一覧に昆虫飼育用止まり木を確認できない。
pet-rabbit-005,verified_active,https://www.yeaster.co.jp/products/rabbitfood/item/102,official_product_page,2026-07-19,イースター公式商品ページでバニーセレクション メンテナンスを確認。チモシー牧草主原料の表記を含むプロダクトとして確認。
pet-rabbit-010,not_found_official,https://www.hipet.co.jp/product/%E3%83%81%E3%83%A2%E3%82%B7%E3%83%BC%E3%81%AE%E6%81%B5/,official_product_catalog,2026-07-19,ハイペット公式現行商品ページと公式サイト検索にチモシーの恵 フィールドを確認できない。
pet-rabbit-016,not_found_official,https://www.hipet.co.jp/,official_product_catalog,2026-07-19,ハイペット公式現行商品ページと公式サイト検索にうさぎのヘルシープレミアムを確認できない。
pet-small_mammal-018,not_found_official,https://page.mkgr.jp/product/category-1425/,official_product_catalog,2026-07-19,マルカン公式現行ミニマルPRO一覧にハムスターの主食 ミックスフードを確認できない。現行掲載はリス・ハムの主食ミックスフードPRO。
pet-small_mammal-019,not_found_official,https://page.mkgr.jp/product/category-1425/,official_product_catalog,2026-07-19,マルカン公式現行ミニマルPRO一覧にハムスターの主食 おいしい野菜ミックスを確認できない。
pet-small_mammal-020,not_found_official,https://page.mkgr.jp/product/category-1425/,official_product_catalog,2026-07-19,マルカン公式現行ミニマルPRO一覧にハムスターの主食 おいしい穀物ミックスを確認できない。
pet-small_mammal-021,verified_active,https://page.mkgr.jp/?p=3937,official_product_page,2026-07-19,マルカン公式商品ページでリス・ハムの主食ミックスフードを確認。容量違いは統合。
pet-small_mammal-022,not_found_official,https://page.mkgr.jp/product/small_animals/category-1342/,official_product_catalog,2026-07-19,マルカン公式現行小動物フード一覧にモルモットの主食を確認できない。現行掲載はモルモットの主食逸品グルメ。
pet-small_mammal-023,not_found_official,https://page.mkgr.jp/product/small_animals/category-1342/,official_product_catalog,2026-07-19,マルカン公式現行小動物フード一覧にチンチラの主食を確認できない。現行掲載はチンチラの主食逸品グルメ。
pet-small_mammal-024,not_found_official,https://page.mkgr.jp/product/small_animals/category-1342/,official_product_catalog,2026-07-19,マルカン公式現行小動物フード一覧にデグーの主食を確認できない。現行掲載はデグーの主食逸品グルメ。
pet-small_mammal-025,not_found_official,https://page.mkgr.jp/product/small_animals/category-1342/,official_product_catalog,2026-07-19,マルカン公式現行小動物フード一覧にハリネズミの主食を確認できない。現行掲載はハリネズミの主食逸品グルメおよびトリプルバランス。
pet-small_mammal-026,not_found_official,https://page.mkgr.jp/product/category-1425/,official_product_catalog,2026-07-19,マルカン公式現行ミニマルPRO一覧に小動物の果実ミックスを確認できない。現行掲載はフルーツミックスPRO。
pet-small_mammal-027,not_found_official,https://page.mkgr.jp/product/category-1425/,official_product_catalog,2026-07-19,マルカン公式現行ミニマルPRO一覧に小動物の野菜ミックスを確認できない。
pet-insect-001,not_found_official,https://www.fujikon.net/04mat.htm,official_product_catalog,2026-07-19,フジコン公式現行昆虫マット一覧にバイオ育成クヌギマットを確認できない。
pet-insect-002,not_found_official,https://wraios.co.jp/kbfarm.htm,official_product_catalog,2026-07-19,KBファーム公式現行商品一覧にすこやかゼリーを確認できない。現行掲載はプロゼリー。
pet-insect-003,not_found_official,https://wraios.co.jp/kbfarm.htm,official_product_catalog,2026-07-19,KBファーム公式現行商品一覧に昆虫ゼリー 高タンパクを確認できない。現行掲載はプロゼリー。
pet-insect-004,not_found_official,https://wraios.co.jp/kbfarm.htm,official_product_catalog,2026-07-19,KBファーム公式現行商品一覧に昆虫ゼリー カブトムシ用を確認できない。
pet-insect-005,not_found_official,https://wraios.co.jp/kbfarm.htm,official_product_catalog,2026-07-19,KBファーム公式現行商品一覧に昆虫ゼリー クワガタ用を確認できない。
pet-insect-006,not_found_official,https://www.fujikon.net/04mat.htm,official_product_catalog,2026-07-19,フジコン公式現行昆虫マット一覧にバイオ発酵マットを確認できない。現行掲載はデブロPro発酵マット等。
pet-insect-007,not_found_official,https://www.fujikon.net/04mat.htm,official_product_catalog,2026-07-19,フジコン公式現行昆虫マット一覧にくぬぎマットを確認できない。
pet-insect-008,not_found_official,https://www.fujikon.net/04mat.htm,official_product_catalog,2026-07-19,フジコン公式現行昆虫マット一覧に昆虫育成マットを確認できない。
pet-insect-009,not_found_official,https://www.fujikon.net/04mat.htm,official_product_catalog,2026-07-19,フジコン公式現行昆虫マット一覧にカブトムシ育成マットを確認できない。
pet-insect-010,not_found_official,https://www.fujikon.net/04mat02.htm,official_product_catalog,2026-07-19,フジコン公式現行昆虫マット一覧にクワガタ育成マットを確認できない。
pet-insect-011,not_found_official,https://fujikon.net/,official_product_catalog,2026-07-19,フジコン公式現行商品一覧に昆虫飼育用朽木を確認できない。現行掲載は用途別の産卵材。
pet-insect-012,not_found_official,https://fujikon.net/,official_product_catalog,2026-07-19,フジコン公式現行商品一覧に産卵木を確認できない。現行掲載は用途別の産卵材。
